,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8
73,3650,1.2515558410086667e-05,3.951269263779977e-06,4.388727575133089e-06,4.175561116426252e-06,0.0,32,0.1428571428571428,1.886022437247448e-05,3.715265847858973e-06,8.885577699402347e-06,6.259380370465806e-06,0.0,35,0.0,8.008903932932299e-06,9.76379055828147e-07,1.396836751155206e-06,5.635688012262108e-06,0.0,28,0.1428571428571428,2.5068475224543363e-05,3.154791329507134e-06,1.814940696931444e-05,3.764276698348112e-06,0.0,34,0.1428571428571428,1.00037696029176e-05,1.8229874285680123e-06,4.3064242163382005e-06,3.87435784432455e-06,0.0,32,0.2857142857142857,8.559611160308123e-06,1.58973330144363e-06,3.228368541385862e-06,3.741509317478631e-06,0.0,28,0.1428571428571428,1.494952812208794e-05,3.829559318546671e-06,6.59970010019606e-06,4.5202682485978585e-06,0.0,36,0.0,1.0104426110046916e-05,2.3586503630212974e-06,3.4683480407693423e-06,4.277427706256276e-06,0.0,30,0.1428571428571428,1.424674155714456e-05,5.176455943001201e-06,5.38484709977638e-06,3.6854382869933033e-06,0.0,29,0.0
74,3700,1.100564441003371e-05,2.777622739813524e-06,4.073051968589425e-06,4.154969246883411e-06,0.0,32,0.1428571428571428,1.7993937944993377e-05,3.2239954634860624e-06,8.546999197278637e-06,6.222943284228677e-06,0.0,35,0.0,8.02632075647125e-06,1.0270058510286615e-06,1.399803636559227e-06,5.599511041509686e-06,0.0,28,0.1428571428571428,2.506758937670384e-05,3.204256472599809e-06,1.812202754081227e-05,3.7413039990497055e-06,0.0,34,0.1428571428571428,1.148679803009145e-05,3.241041895307717e-06,4.423963673616527e-06,3.8217926885408815e-06,0.0,32,0.2857142857142857,8.263782547146548e-06,1.3066323845123406e-06,3.234957148379181e-06,3.722192786881351e-06,0.0,28,0.1428571428571428,1.5003095541032964e-05,3.836495579889743e-06,6.674595624645008e-06,4.492003881750861e-06,0.0,36,0.0,9.733612387208268e-06,1.986016059163376e-06,3.4955567116412567e-06,4.252039161656285e-06,0.0,30,0.1428571428571428,1.2647691619349644e-05,3.5963657865067944e-06,5.385733857110608e-06,3.6655922031059163e-06,0.0,29,0.0
75,3750,1.156240796262864e-05,3.2546060992899584e-06,4.174345576757332e-06,4.133456513955025e-06,0.0,32,0.1428571428571428,1.8099606677424163e-05,3.49931588061736e-06,8.414078365603928e-06,6.1862119764555246e-06,0.0,35,0.0,7.601009201607667e-06,7.024721639936615e-07,1.334974285782664e-06,5.56356280867476e-06,0.0,28,0.1428571428571428,2.4830878828652203e-05,3.002438234034344e-06,1.8110327800968665e-05,3.71811165678082e-06,0.0,34,0.1428571428571428,9.77679155766964e-06,1.7891394463731558e-06,4.208919108350528e-06,3.7787328892591177e-06,0.0,32,0.2857142857142857,9.425930329598486e-06,2.465776333337999e-06,3.257512616983149e-06,3.702640697156312e-06,0.0,28,0.1428571428571428,1.5037025150377303e-05,3.905533503711922e-06,6.65544166622567e-06,4.476050435187062e-06,0.0,36,0.0,1.0224495781585574e-05,2.504990789020667e-06,3.492884161460097e-06,4.226620603731135e-06,0.0,30,0.1428571428571428,1.4106513845035806e-05,5.093988420412643e-06,5.367121502786176e-06,3.645403921836987e-06,0.0,29,0.0
76,3800,1.2584218893607613e-05,4.102380444237497e-06,4.370211627247045e-06,4.11162636737572e-06,0.0,32,0.1428571428571428,1.7502576156402938e-05,2.99275120596576e-06,8.360121682926547e-06,6.1497034948843066e-06,0.0,35,0.0,7.695161912124604e-06,8.292221878036798e-07,1.33827973058942e-06,5.527660505322274e-06,0.0,28,0.1428571428571428,2.493979445716832e-05,3.1214492537401384e-06,1.8123995687346905e-05,3.694348833960248e-06,0.0,34,0.1428571428571428,9.60574561759131e-06,1.6947087715379894e-06,4.17356977777672e-06,3.7374668409029255e-06,0.0,32,0.2857142857142857,9.043594218383078e-06,2.067187551801908e-06,3.291881284894771e-06,3.684525609060074e-06,0.0,28,0.1428571428571428,1.4888755686115474e-05,3.754920271603624e-06,6.674065843981225e-06,4.459769115783274e-06,0.0,36,0.0,9.892334674077574e-06,2.27398277274915e-06,3.4168976981163723e-06,4.201454430585727e-06,0.0,30,0.1428571428571428,1.6405663700425066e-05,7.490874850191176e-06,5.289525233820314e-06,3.6252647532819537e-06,0.0,29,0.0
77,3850,1.1469099263194948e-05,3.2378579817304853e-06,4.141742920182878e-06,4.089497906534234e-06,0.0,32,0.1428571428571428,1.768121001077816e-05,3.1351471534435404e-06,8.432631148025393e-06,6.113430572440848e-06,0.0,35,0.0,8.152078407874797e-06,1.294695607612084e-06,1.365526600238809e-06,5.491855972650228e-06,0.0,28,0.1428571428571428,2.486975063220597e-05,3.152812269036076e-06,1.804646672098897e-05,3.670471187433577e-06,0.0,34,0.1428571428571428,9.543146916257683e-06,1.7050308542820858e-06,4.140436885791132e-06,3.6976789488107897e-06,0.0,32,0.2857142857142857,8.403907486354001e-06,1.474809891988116e-06,3.256068566770409e-06,3.6730291412823135e-06,0.0,28,0.1428571428571428,1.47314349305816e-05,3.750663836399326e-06,6.53564302410814e-06,4.445127615326783e-06,0.0,35,0.0,9.534416676615363e-06,1.9328751932334853e-06,3.424978103794274e-06,4.1765638343349565e-06,0.0,30,0.1428571428571428,1.2490267181419767e-05,3.6648141303885495e-06,5.220631464908365e-06,3.6048213587491773e-06,0.0,29,0.0
78,3900,9.843681255006231e-06,1.943335291798576e-06,3.83318547392264e-06,4.06716026191134e-06,0.0,32,0.1428571428571428,1.775731288944371e-05,3.043551942027989e-06,8.63649165694369e-06,6.077269063098356e-06,0.0,35,0.0,7.492786153306952e-06,7.157556751735683e-07,1.3210186580181471e-06,5.456011876958655e-06,0.0,28,0.1428571428571428,2.461141048115678e-05,2.971796675410588e-06,1.799324127205182e-05,3.646371169452322e-06,0.0,34,0.1428571428571428,9.465921721130144e-06,1.7153217868326465e-06,4.09282529290067e-06,3.657774868770504e-06,0.0,32,0.2857142857142857,8.142150363710243e-06,1.267753532374627e-06,3.2133880267792847e-06,3.661009031930007e-06,0.0,28,0.1428571428571428,1.5256666301866062e-05,4.120230187254492e-06,6.70860299578635e-06,4.4278335735725705e-06,0.0,35,0.1428571428571428,1.0178475349675864e-05,2.5413389721506974e-06,3.485208935671835e-06,4.1519269871059805e-06,0.0,30,0.1428571428571428,1.3348804714041762e-05,4.5645710997632705e-06,5.200056875764858e-06,3.5841771932609845e-06,0.0,29,0.0
79,3950,1.0133971954928713e-05,2.2252222606766736e-06,3.86431383958552e-06,4.0444360820401926e-06,0.0,32,0.1428571428571428,1.751861782395281e-05,2.938159013865516e-06,8.539004738850053e-06,6.041454525984591e-06,0.0,35,0.0,7.484049547201721e-06,7.663920769118704e-07,1.2975611980436952e-06,5.420096385932993e-06,0.0,28,0.1428571428571428,2.5450126486248337e-05,3.713197656907141e-06,1.811478614399676e-05,3.6221431400917936e-06,0.0,34,0.1428571428571428,9.42648148338776e-06,1.684283802205755e-06,4.113251179660438e-06,3.6289463878347306e-06,0.0,31,0.2857142857142857,8.523537871951703e-06,1.6707771237634006e-06,3.203960432074382e-06,3.648800429800758e-06,0.0,28,0.1428571428571428,1.4812248991802336e-05,3.785907438214053e-06,6.622607088502264e-06,4.403733782964991e-06,0.0,35,0.1428571428571428,1.1741356502170676e-05,4.134013579459861e-06,3.479846100162831e-06,4.127497049921658e-06,0.0,30,0.1428571428571428,1.2130525647080503e-05,3.340092689541052e-06,5.227097062743269e-06,3.563336122169858e-06,0.0,29,0.0
80,4000,9.934298759617375e-06,2.086806489387527e-06,3.826056854450144e-06,4.021435415779706e-06,0.0,32,0.1428571428571428,1.7620983271626756e-05,3.1212789508572314e-06,8.493869245285168e-06,6.005834620737005e-06,0.0,35,0.0,7.28201302990783e-06,6.039778099875548e-07,1.29356362776889e-06,5.384471478464548e-06,0.0,28,0.1428571428571428,2.5905876100296155e-05,4.202062882541213e-06,1.810660796763841e-05,3.5972036585008027e-06,0.0,33,0.1428571428571428,9.36241394811077e-06,1.7942178374141804e-06,3.966790700360434e-06,3.6014055240229936e-06,0.0,31,0.2857142857142857,1.023165532387793e-05,3.292625251560821e-06,3.302674713268061e-06,3.636355813796399e-06,0.0,28,0.1428571428571428,1.4844234101474283e-05,3.773886419367045e-06,6.684496838715859e-06,4.38585038864403e-06,0.0,35,0.1428571428571428,9.460576620767824e-06,1.925830019899877e-06,3.431675168030779e-06,4.103071205463493e-06,0.0,30,0.1428571428571428,1.2607206372194923e-05,3.7826453080924693e-06,5.2820396376773715e-06,3.5425214264250826e-06,0.0,29,0.0
81,4050,9.918616342474706e-06,2.147982968381257e-06,3.7724241792602697e-06,3.998208740085829e-06,0.0,32,0.1428571428571428,2.1110274246893823e-05,5.60052876608097e-06,9.5392560979235e-06,5.970488018647302e-06,0.0,35,0.0,7.282301794475643e-06,6.371394078996673e-07,1.2904696404802962e-06,5.354692802939098e-06,0.0,27,0.1428571428571428,2.485886579961516e-05,3.2957811981759733e-06,1.7986450984608382e-05,3.576634071578156e-06,0.0,33,0.1428571428571428,9.50453795667272e-06,1.7958018361241557e-06,4.135192284593359e-06,3.573543608581531e-06,0.0,31,0.2857142857142857,9.146096999756992e-06,2.256686684631859e-06,3.265751047365484e-06,3.623659267759649e-06,0.0,28,0.1428571428571428,1.4986424503149465e-05,3.8269317883532494e-06,6.789044164179359e-06,4.370449005364208e-06,0.0,35,0.1428571428571428,9.584162398823535e-06,2.0715594928333303e-06,3.435167627685587e-06,4.077434823557269e-06,0.0,29,0.1428571428571428,1.2231188520672731e-05,3.5727350677916547e-06,5.136985237186309e-06,3.521467988321092e-06,0.0,29,0.0
82,4100,9.674631655798294e-06,1.91361732504447e-06,3.786189381571603e-06,3.974825176555896e-06,0.0,32,0.1428571428571428,1.95751890714746e-05,5.254298230283894e-06,8.385471119254362e-06,5.935420176683692e-06,0.0,35,0.0,1.1189335054950789e-05,2.259231678181095e-06,3.535993755576783e-06,5.394109393819235e-06,0.0,26,0.2857142857142857,2.479207432770636e-05,3.272463573011919e-06,1.7962644051294774e-05,3.556966930773342e-06,0.0,33,0.1428571428571428,9.141343980445528e-06,1.6703123719707946e-06,3.9254264265764505e-06,3.5456055229587946e-06,0.0,31,0.2857142857142857,8.861086826073006e-06,2.091872147502727e-06,3.1582164865540108e-06,3.6109979646425927e-06,0.0,28,0.1428571428571428,1.4979192201280966e-05,3.82548523703008e-06,6.799018137826352e-06,4.354688826424535e-06,0.0,35,0.1428571428571428,9.844288797467016e-06,2.376289330641157e-06,3.4164991120633204e-06,4.051500582136214e-06,0.0,29,0.1428571428571428,1.193405933008762e-05,3.2059258501249133e-06,5.228194368100958e-06,3.4999395666091004e-06,0.0,28,0.0
83,4150,1.0881599337153602e-05,3.0095170586719178e-06,3.920868948625866e-06,3.951213329855818e-06,0.0,32,0.1428571428571428,1.801183861971367e-05,3.0564970074919984e-06,9.054971997102255e-06,5.900369160372065e-06,0.0,35,0.0,1.2430875358404592e-05,2.386201231274754e-06,4.6042919166211504e-06,5.440382210508687e-06,0.0,25,0.2857142857142857,2.424966260150541e-05,2.8805518468288938e-06,1.7831915101851337e-05,3.537195198077825e-06,0.0,33,0.1428571428571428,9.01022031030152e-06,1.6274215113298851e-06,3.865310645778664e-06,3.5174884942534845e-06,0.0,31,0.2857142857142857,8.927080671128351e-06,2.171965888919658e-06,3.157007540721679e-06,3.598107696234365e-06,0.0,28,0.1428571428571428,1.4906485375831837e-05,3.709732254719711e-06,6.858218512206804e-06,4.338533926784294e-06,0.0,35,0.1428571428571428,9.551340554025955e-06,2.12200689020392e-06,3.4002418942691293e-06,4.02909108743188e-06,0.0,29,0.1428571428571428,1.3180345376895275e-05,4.487602836888982e-06,5.223059361014748e-06,3.4696834063652204e-06,0.0,28,0.14285714285714285
84,4200,9.831198440224398e-06,2.291700866408064e-06,3.6122200981481e-06,3.927277248294558e-06,0.0,32,0.1428571428571428,1.775236160028726e-05,3.429171329116798e-06,8.457511285087094e-06,5.865679668204393e-06,0.0,35,0.0,1.0566784112597816e-05,1.8332078752791856e-06,3.2758562156232074e-06,5.457719453261234e-06,0.0,24,0.2857142857142857,2.4275610485346988e-05,2.950725956907263e-06,1.780739148671273e-05,3.517492814353318e-06,0.0,33,0.1428571428571428,8.900426109903492e-06,1.577142825226474e-06,3.833862137980759e-06,3.48942057826207e-06,0.0,31,0.2857142857142857,7.95241430751048e-06,1.227824441230041e-06,3.139471573376796e-06,3.5851180655299686e-06,0.0,28,0.1428571428571428,1.5652423826395534e-05,4.297727627999848e-06,7.032471785350936e-06,4.322224867792102e-06,0.0,35,0.1428571428571428,9.40294012252707e-06,1.968660171769443e-06,3.4276536098332144e-06,4.006625658803387e-06,0.0,29,0.1428571428571428,1.182516643893905e-05,3.1987317470338894e-06,5.177535058464855e-06,3.448898951319279e-06,0.0,28,0.14285714285714285
85,4250,1.0289944839314558e-05,2.501042445146595e-06,3.8855573620821815e-06,3.903344349964755e-06,0.0,32,0.1428571428571428,1.7694139387458563e-05,2.8964470857317792e-06,8.966572750068735e-06,5.831118869537022e-06,0.0,35,0.0,1.4651031960966066e-05,3.6489816466200864e-06,5.663116098730825e-06,5.338933988241479e-06,0.0,22,0.2857142857142857,2.421662065899e-05,2.944891775769065e-06,1.777407123881858e-05,3.497658553897054e-06,0.0,33,0.1428571428571428,8.934719517128542e-06,1.6564816860409335e-06,3.81691324946587e-06,3.461324240561225e-06,0.0,31,0.2857142857142857,8.303471986437216e-06,1.5872228686930612e-06,3.143960611851071e-06,3.57228873326676e-06,0.0,28,0.1428571428571428,1.4994830962677952e-05,3.730423941306072e-06,6.958757694519591e-06,4.305648872104939e-06,0.0,35,0.1428571428571428,9.54974711930845e-06,2.129374934156658e-06,3.435955022723647e-06,3.9844167076807935e-06,0.0,29,0.1428571428571428,1.4510416804114357e-05,5.910972504352685e-06,5.1671959226951e-06,3.4322483770665713e-06,0.0,28,0.14285714285714285
86,4300,9.509321898804046e-06,1.955342440851382e-06,3.6747446756635327e-06,3.879234554915456e-06,0.0,32,0.1428571428571428,1.747003807395231e-05,2.879022076740512e-06,8.794118912192062e-06,5.796896857646061e-06,0.0,35,0.0,1.2092022188880946e-05,2.615969151520403e-06,4.187283593637403e-06,5.28876944372314e-06,0.0,22,0.2857142857142857,2.4859577024471943e-05,3.582523049772135e-06,1.779924969014246e-05,3.477803602436325e-06,0.0,33,0.1428571428571428,8.798277121968567e-06,1.532960936856398e-06,3.8321622923831455e-06,3.433153324294836e-06,0.0,31,0.2857142857142857,8.126811735564843e-06,1.458282667954336e-06,3.1092617973627057e-06,3.559267724995152e-06,0.0,28,0.1428571428571428,1.5328736481023952e-05,4.091351001989096e-06,6.948424925212748e-06,4.288960099074757e-06,0.0,35,0.1428571428571428,9.536779543850573e-06,2.163259523513261e-06,3.411085799598368e-06,3.962434220738942e-06,0.0,29,0.1428571428571428,1.2073609468643554e-05,3.5149421364621958e-06,5.143360340298386e-06,3.415307219256647e-06,0.0,28,0.14285714285714285
87,4350,9.366324775328394e-06,1.862258841356379e-06,3.649269274319522e-06,3.854796887026168e-06,0.0,32,0.1428571428571428,1.7807289623306133e-05,3.0289054393506376e-06,9.015550858748613e-06,5.762832643085858e-06,0.0,35,0.0,1.0982273124682251e-05,2.3672102997807087e-06,3.405326424399391e-06,5.209736627875827e-06,0.0,22,0.2857142857142857,2.5033130441443063e-05,3.810646148849628e-06,1.7764368749340065e-05,3.458115770627046e-06,0.0,33,0.1428571428571428,8.65762649482349e-06,1.5114291045392747e-06,3.7414224607346114e-06,3.40477458848909e-06,0.0,31,0.2857142857142857,1.0410225513624027e-05,3.437281748119858e-06,3.4267256978637306e-06,3.546217612893088e-06,0.0,28,0.1428571428571428,1.5363031707238406e-05,4.021503173134988e-06,7.069554158078972e-06,4.271973921277095e-06,0.0,35,0.1428571428571428,1.0383781045675278e-05,2.8508013656391995e-06,3.5922892038797727e-06,3.940690930903656e-06,0.0,29,0.1428571428571428,1.2367646377242636e-05,3.854986061924137e-06,5.11449616169557e-06,3.398164153622929e-06,0.0,28,0.14285714285714285
88,4400,9.361345291836187e-06,1.912053448904772e-06,3.618886921685771e-06,3.83040514861932e-06,0.0,32,0.1428571428571428,1.770596281858161e-05,3.083687943217228e-06,8.893343874660786e-06,5.728930773329921e-06,0.0,35,0.0,9.625191523809916e-06,1.5427164044012898e-06,2.971529283968266e-06,5.110945949127199e-06,0.0,22,0.2857142857142857,2.3959377358551137e-05,2.826314585036016e-06,1.7694726921035908e-05,3.4383360798528884e-06,0.0,33,0.1428571428571428,9.101057003135791e-06,1.902167809930688e-06,3.822245616902364e-06,3.376644144736929e-06,0.0,31,0.2857142857142857,7.818167432560585e-06,1.2020644817312132e-06,3.0830833566142246e-06,3.5330192531546345e-06,0.0,28,0.1428571428571428,1.5156332665355876e-05,3.880178610415896e-06,7.020541033853078e-06,4.255613475834252e-06,0.0,34,0.1428571428571428,1.2515704838733654e-05,4.983869985153433e-06,3.612685759435408e-06,3.919149094144814e-06,0.0,29,0.1428571428571428,1.183470794785535e-05,3.25119549415831e-06,5.2013724598509725e-06,3.3821397664723918e-06,0.0,28,0.14285714285714285
89,4450,9.166398740489967e-06,1.7229187960765555e-06,3.64269681085716e-06,3.800782678808901e-06,0.0,31,0.1428571428571428,1.811311267374549e-05,3.6947251373931054e-06,8.723035534785595e-06,5.695351774193114e-06,0.0,35,0.0,9.1201436589472e-06,1.434494834029465e-06,2.669801006049965e-06,5.01584827361512e-06,0.0,22,0.2857142857142857,2.3907765353214927e-05,2.837704414559994e-06,1.7651589587330818e-05,3.418472942939843e-06,0.0,33,0.1428571428571428,8.528930266038515e-06,1.478187527936825e-06,3.701884907059138e-06,3.348857717355713e-06,0.0,30,0.2857142857142857,8.431347851001192e-06,1.7499787645647302e-06,3.1613039936928544e-06,3.520064865369932e-06,0.0,28,0.1428571428571428,1.7568123439559713e-05,4.36129857916967e-06,8.993046321847942e-06,4.2137771743000485e-06,0.0,33,0.2857142857142857,9.53357812250033e-06,2.1845278297405457e-06,3.451346856309101e-06,3.897702754329657e-06,0.0,29,0.1428571428571428,1.1601785445236601e-05,3.0008227440703195e-06,5.230790065979818e-06,3.3701726351864636e-06,0.0,28,0.14285714285714285
90,4500,9.1681595222326e-06,1.940779156939243e-06,3.4613149182405323e-06,3.766065219679149e-06,0.0,31,0.2857142857142857,1.9154878827976063e-05,4.568067197396886e-06,8.915052603697404e-06,5.671758572134422e-06,0.0,35,0.0,8.813613021629862e-06,1.4122375660008402e-06,2.468330876581604e-06,4.9330442379869055e-06,0.0,22,0.2857142857142857,2.3876948034740053e-05,2.837412921508076e-06,1.76409103005426e-05,3.3986257221840788e-06,0.0,33,0.1428571428571428,9.24524192669196e-06,2.059465941783856e-06,3.868232397508109e-06,3.317543587399996e-06,0.0,30,0.2857142857142857,7.900700438767672e-06,1.328116240983945e-06,3.065646069444483e-06,3.5069383557129186e-06,0.0,28,0.1428571428571428,1.622540548851248e-05,3.947130153392209e-06,8.06714433565503e-06,4.211131908959942e-06,0.0,32,0.2857142857142857,9.43560189625714e-06,2.108779881382361e-06,3.4504503219068283e-06,3.876371920341626e-06,0.0,29,0.1428571428571428,1.167791742773261e-05,3.081912382185692e-06,5.23813196195988e-06,3.357872856213362e-06,0.0,28,0.14285714285714285
91,4550,9.05138222151436e-06,1.7703944195091026e-06,3.537288648658432e-06,3.7436993807205e-06,0.0,31,0.2857142857142857,1.750567571434658e-05,2.8740873858623672e-06,8.97967674973188e-06,5.651910669257632e-06,0.0,35,0.0,8.60820000525564e-06,1.3933318996350863e-06,2.356126742597553e-06,4.858741249336163e-06,0.0,22,0.2857142857142857,2.3762731871102005e-05,2.806380962283584e-06,1.7577485778019764e-05,3.378866267667036e-06,0.0,33,0.1428571428571428,8.602529305790085e-06,1.5521975456067594e-06,3.763755785257672e-06,3.286576202299329e-06,0.0,30,0.2857142857142857,7.708655175520107e-06,1.1589053201532806e-06,3.0560465802409453e-06,3.493702934065368e-06,0.0,28,0.1428571428571428,1.6216174117289484e-05,4.063113919983152e-06,7.943465789139736e-06,4.209593498671893e-06,0.0,32,0.2857142857142857,9.309978850069456e-06,1.997627805394586e-06,3.457038019405445e-06,3.855312570522074e-06,0.0,29,0.1428571428571428,1.1784874004661106e-05,3.2649008971930016e-06,5.174554189579794e-06,3.3454191452619852e-06,0.0,28,0.14285714285714285
92,4600,9.046798368217424e-06,1.7029711898430833e-06,3.622433496275335e-06,3.721393568412168e-06,0.0,31,0.2857142857142857,1.760948362061754e-05,2.831825668181409e-06,9.145476724370384e-06,5.632182364934124e-06,0.0,35,0.0,8.132577931974083e-06,1.1042601499866578e-06,2.228963239758741e-06,4.799354428541847e-06,0.0,22,0.2857142857142857,2.4091354134725407e-05,3.132685151285841e-06,1.759959923219867e-05,3.359068614372518e-06,0.0,33,0.1428571428571428,8.570263162255287e-06,1.4895655340296798e-06,3.819378889602376e-06,3.2613190796837443e-06,0.0,30,0.2857142857142857,9.014564056997187e-06,2.449937255732948e-06,3.084027412114665e-06,3.480599843896925e-06,0.0,28,0.1428571428571428,1.5839697880437598e-05,3.866937277052784e-06,7.773513061692938e-06,4.199248905933928e-06,0.0,32,0.2857142857142857,1.0007036507886369e-05,2.6416605578560848e-06,3.530944013618864e-06,3.83443193641142e-06,0.0,29,0.1428571428571428,1.2161490303697065e-05,3.6751575862581376e-06,5.153451184014557e-06,3.3328813060506945e-06,0.0,28,0.14285714285714285
93,4650,8.9493178165867e-06,1.704456167317403e-06,3.545720119291218e-06,3.699141643664916e-06,0.0,31,0.2857142857142857,1.8078626453643665e-05,3.230101810913766e-06,9.236097866960336e-06,5.612426775769563e-06,0.0,35,0.0,8.240129318437539e-06,1.3317179536898038e-06,2.158966708520893e-06,4.749444997287355e-06,0.0,21,0.2857142857142857,2.375397707510274e-05,2.891785698011517e-06,1.752287607814651e-05,3.3393146168236854e-06,0.0,33,0.1428571428571428,8.361678737855982e-06,1.3833652019457077e-06,3.7314357541617937e-06,3.246877668061643e-06,0.0,29,0.2857142857142857,7.703845767537132e-06,1.1913851949429954e-06,3.0450703434325987e-06,3.4673903428483754e-06,0.0,28,0.1428571428571428,1.57694703375455e-05,3.849952463497175e-06,7.73478859628085e-06,4.184728823020123e-06,0.0,32,0.2857142857142857,9.266004781238736e-06,2.012086952163372e-06,3.440119598963065e-06,3.8137982301122975e-06,0.0,29,0.1428571428571428,1.1362730219843797e-05,2.7705025331670186e-06,5.272241651255172e-06,3.319985580674256e-06,0.0,28,0.14285714285714285
94,4700,9.556556506140623e-06,2.2873816760693444e-06,3.5923260384151945e-06,3.67684901902976e-06,0.0,31,0.2857142857142857,1.883154072856996e-05,4.218697085889289e-06,9.02004376257537e-06,5.592799425357953e-06,0.0,35,0.0,8.02442809799686e-06,1.1865630540341954e-06,2.110791228915332e-06,4.727074156107847e-06,0.0,21,0.2857142857142857,2.358497295062989e-05,2.7664082153933123e-06,1.7498958186479285e-05,3.319606094009941e-06,0.0,33,0.1428571428571428,8.255542525148485e-06,1.385216251037491e-06,3.6429285046324367e-06,3.2273981105390703e-06,0.0,29,0.4285714285714285,7.66059929446783e-06,1.1626033256106894e-06,3.0438138765020994e-06,3.454182660789229e-06,0.0,28,0.1428571428571428,1.565514139656443e-05,3.858719992422266e-06,7.633809218532406e-06,4.162611730862409e-06,0.0,32,0.2857142857142857,9.162962669506667e-06,1.945520352819585e-06,3.423978569117025e-06,3.793464202317409e-06,0.0,29,0.1428571428571428,1.2020044778182637e-05,3.485788056423189e-06,5.2271707318141125e-06,3.30708576257166e-06,0.0,28,0.14285714285714285
95,4750,9.130165381066035e-06,1.9218198303860845e-06,3.5515947729436448e-06,3.656750550362631e-06,0.0,31,0.2857142857142857,1.745888584991917e-05,2.789738800856867e-06,9.095912901102564e-06,5.5732343753334135e-06,0.0,35,0.0,8.090166375041008e-06,1.2657836805374243e-06,2.1174666926526697e-06,4.706916570285102e-06,0.0,21,0.2857142857142857,2.392824353592005e-05,3.119374014204368e-06,1.7508915334474295e-05,3.299954187241383e-06,0.0,33,0.1428571428571428,8.308165888593066e-06,1.3893528603148295e-06,3.71076271221682e-06,3.208050429748255e-06,0.0,29,0.4285714285714285,8.799383067525923e-06,2.275481165270321e-06,3.082818466282333e-06,3.441082981225918e-06,0.0,28,0.1428571428571428,1.5671153960283846e-05,3.874623416777467e-06,7.656428351765499e-06,4.140102646488231e-06,0.0,32,0.2857142857142857,9.725311429065188e-06,2.4980374746519374e-06,3.4542188132036244e-06,3.773054913835949e-06,0.0,29,0.1428571428571428,1.1254267519689165e-05,2.7284299903840292e-06,5.231747763900785e-06,3.2940895380306756e-06,0.0,28,0.14285714285714285
96,4800,8.863615221343935e-06,1.703270640973642e-06,3.5103103073197417e-06,3.6500339319900377e-06,0.0,31,0.2857142857142857,1.769177288224455e-05,2.8353208563203225e-06,9.302548278355973e-06,5.5539044296892826e-06,0.0,35,0.0,7.736577572359238e-06,1.0235178251605248e-06,2.0269412743800785e-06,4.68611870019231e-06,0.0,21,0.2857142857142857,2.34947438002564e-05,2.752409272943624e-06,1.7462018149672076e-05,3.2803168323880527e-06,0.0,33,0.1428571428571428,8.118524419842288e-06,1.3411881809588522e-06,3.579598114811233e-06,3.1977381240722025e-06,0.0,29,0.4285714285714285,7.56866666051792e-06,1.1414107348173277e-06,2.9994330361660104e-06,3.42782300322142e-06,0.0,28,0.1428571428571428,1.5559315215796232e-05,3.819142875727266e-06,7.610848570038797e-06,4.129324679524871e-06,0.0,32,0.2857142857142857,9.0455550889601e-06,1.90904665942071e-06,3.383614739504992e-06,3.7528934626607216e-06,0.0,29,0.1428571428571428,1.1660248674161267e-05,3.1132415188039886e-06,5.265911568130832e-06,3.2810955872264458e-06,0.0,28,0.14285714285714285
97,4850,8.673612683196552e-06,1.6517013818884152e-06,3.3789078770496417e-06,3.643003083197982e-06,0.0,31,0.2857142857142857,1.8894766981247813e-05,3.6366259337228257e-06,9.72359430306824e-06,5.534546289709397e-06,0.0,35,0.0,7.682398063479923e-06,1.0330197710572977e-06,1.984028813240002e-06,4.665349479182623e-06,0.0,21,0.2857142857142857,2.420728196739219e-05,3.376189624759718e-06,1.7570362615515478e-05,3.260729044995969e-06,0.0,33,0.1428571428571428,8.275143954961095e-06,1.4242315273804709e-06,3.663554252852919e-06,3.1873582884145435e-06,0.0,29,0.4285714285714285,7.831797120161355e-06,1.405498096573865e-06,3.011545004483196e-06,3.414754246477969e-06,0.0,28,0.1428571428571428,1.6257999959634617e-05,4.45261093773297e-06,7.687148354307283e-06,4.1182420318364166e-06,0.0,32,0.2857142857142857,9.665393918112386e-06,2.3977888758963672e-06,3.5345401556696743e-06,3.733064659172669e-06,0.0,29,0.1428571428571428,1.1509530850162264e-05,2.9043924314464675e-06,5.337110451364424e-06,3.2680284220987232e-06,0.0,28,0.14285714285714285
