,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11
67,3350,2.0055686036357656e-05,5.286399755277671e-06,4.829200406675227e-06,9.94008678389946e-06,0.0,38,0.0,1.6466041415696964e-05,1.5320864577006432e-06,3.3667713523755083e-06,1.156718371930765e-05,0.0,38,0.0,1.8369912140769884e-05,3.686764102894813e-06,4.448508207133273e-06,1.0234639375994448e-05,0.0,30,0.1428571428571428,1.3787534953735305e-05,4.421808625920676e-07,4.261752621914639e-07,1.2919178516312968e-05,0.0,28,0.2857142857142857,1.6661706467857584e-05,2.133817133653793e-06,4.966937922290526e-06,9.56095118453959e-06,0.0,34,0.0,1.3901215424994008e-05,4.7058412633305124e-07,1.0321452919015428e-06,1.2398485523590352e-05,0.0,39,0.0,6.704456609440967e-05,1.7492549886810593e-05,4.045610694447532e-05,9.095906534639653e-06,0.0,32,0.1428571428571428,2.100213168887421e-05,4.4207999962964095e-06,4.6019126784813125e-06,1.197941764985444e-05,0.0,36,0.0,1.6072162907221355e-05,3.1081890483619645e-06,4.028831881441874e-06,8.935141522670165e-06,0.0,34,0.0,1.7508864402770996e-05,2.4738490083109355e-06,5.950694230705267e-06,9.08432139112847e-06,0.0,35,0.0,1.7207086784765124e-05,2.489932512617088e-06,7.218420250865165e-06,7.498733793909196e-06,0.0,30,0.1428571428571428,2.4329810912604444e-05,6.386964287230512e-06,8.104537300823722e-06,9.83830977929756e-06,0.0,45,0.0
68,3400,1.971045276150108e-05,4.95987615067861e-06,4.790445927937981e-06,9.960132047126535e-06,0.0,38,0.0,1.9296325262985192e-05,4.233566414768575e-06,3.4859826882893685e-06,1.1576776159927247e-05,0.0,38,0.0,1.6895193766686134e-05,2.4106527689582435e-06,4.231924776831875e-06,1.0252616448269691e-05,0.0,30,0.1428571428571428,1.3651456356456038e-05,3.2987153986141493e-07,4.168733767073718e-07,1.2904711184091866e-05,0.0,28,0.2857142857142857,1.681746289250441e-05,2.316183554285089e-06,4.922983407595893e-06,9.578296157997102e-06,0.0,34,0.0,1.4447969078901224e-05,9.590255558578065e-07,1.0588936447675223e-06,1.2430050446710084e-05,0.0,38,0.0,6.771971675334498e-05,1.7898206351674162e-05,4.071261719218455e-05,9.108895937970374e-06,0.0,32,0.1428571428571428,1.9644550775410607e-05,3.3880871797009604e-06,4.2723186197690666e-06,1.1984144293819554e-05,0.0,36,0.0,1.6261077689705417e-05,3.341209321661154e-06,3.96637324229232e-06,8.95349421625724e-06,0.0,34,0.0,1.8011942302109674e-05,2.992789177369559e-06,5.9041017266281415e-06,9.115052307606676e-06,0.0,34,0.0,1.7214524632436223e-05,2.5106899101956515e-06,7.193503279268043e-06,7.510331215598853e-06,0.0,30,0.1428571428571428,1.9713319488801062e-05,2.081811999232741e-06,7.771881428197958e-06,9.859627425612416e-06,0.0,45,0.0
69,3450,2.105815292452462e-05,6.172580469865352e-06,4.905694368062541e-06,9.979878996091427e-06,0.0,38,0.0,1.8182921849074773e-05,3.2112509416037938e-06,3.385528771104873e-06,1.1586142136366108e-05,0.0,38,0.0,1.8026526959147304e-05,3.5226892123318976e-06,4.233314939483535e-06,1.0270522579958197e-05,0.0,30,0.1428571428571428,1.3732276784139684e-05,4.020463677534281e-07,4.394674135710376e-07,1.2890763173345476e-05,0.0,28,0.2857142857142857,1.6380512533942237e-05,1.932199438670068e-06,4.8556134970567655e-06,9.59270073508378e-06,0.0,34,0.0,1.5612540664733388e-05,2.049696149697411e-06,1.1095430636487436e-06,1.2453301678760909e-05,0.0,38,0.1428571428571428,6.940880120964721e-05,1.7519088942208327e-05,4.276823528925888e-05,9.121475159190597e-06,0.0,32,0.1428571428571428,1.832385896705091e-05,2.138659965567058e-06,4.196111603960162e-06,1.198908739752369e-05,0.0,36,0.0,1.5592087947879918e-05,2.7580049390962813e-06,3.862616267724661e-06,8.971466741058975e-06,0.0,34,0.0,1.7232876416528597e-05,2.279816499139997e-06,5.810581569676288e-06,9.14247902983334e-06,0.0,33,0.0,1.726164555293508e-05,2.559450877015479e-06,7.181260571087478e-06,7.520934104832122e-06,0.0,30,0.1428571428571428,2.0041148673044518e-05,2.466036448822706e-06,7.694567102589644e-06,9.880545803753193e-06,0.0,45,0.0
70,3500,2.0076440705452114e-05,5.325134679878829e-06,4.7522439672320616e-06,9.999062967835926e-06,0.0,38,0.0,1.7516262232675217e-05,2.446619646434556e-06,3.474262712188647e-06,1.1595379874052014e-05,0.0,38,0.0,1.6223746570176445e-05,1.930586677190149e-06,4.004820766567718e-06,1.0288338671671228e-05,0.0,30,0.1428571428571428,1.3675481568498071e-05,3.682813201066893e-07,4.3017928419430973e-07,1.2877020708401687e-05,0.0,28,0.2857142857142857,1.6687234165146947e-05,2.3658974441786995e-06,4.716158855444519e-06,9.605177183402702e-06,0.0,34,0.0,1.4039013876754323e-05,5.943653036410979e-07,9.761240562511375e-07,1.2468524801079184e-05,0.0,38,0.1428571428571428,6.963960186112672e-05,1.7887809008243494e-05,4.26185033575166e-05,9.133289495366624e-06,0.0,32,0.1428571428571428,1.7345770174870268e-05,1.344780343970342e-06,4.0071950024866965e-06,1.1993794942100068e-05,0.0,36,0.0,1.603973396413494e-05,3.199961156497011e-06,3.851123437925708e-06,8.98864891496487e-06,0.0,34,0.0,1.7110425687860698e-05,2.1668306544597726e-06,5.774338205810636e-06,9.169255463348236e-06,0.0,33,0.1428571428571428,2.0384220988489687e-05,5.37595178684569e-06,7.474349786207313e-06,7.533918960689334e-06,0.0,29,0.1428571428571428,2.071071503451094e-05,3.338853730383562e-06,7.4706699706439395e-06,9.901191333483439e-06,0.0,45,0.0
71,3550,1.9613402400864288e-05,4.922875177726382e-06,4.672328486776678e-06,1.001819964585593e-05,0.0,38,0.0,1.6321631846949458e-05,1.374644057250407e-06,3.3424250887037488e-06,1.1604563042055815e-05,0.0,38,0.0,1.6457321180496365e-05,2.1029377421655222e-06,4.049088147439761e-06,1.0305296200385785e-05,0.0,30,0.1428571428571428,1.392672311339993e-05,6.147646445242572e-07,4.4863338644063333e-07,1.2863324627687687e-05,0.0,28,0.2857142857142857,1.629255712032318e-05,1.9636925117083592e-06,4.712862846645294e-06,9.616002898837904e-06,0.0,34,0.0,1.4270150131778792e-05,8.230455819102644e-07,9.683741382104929e-07,1.2478730241127778e-05,0.0,38,0.1428571428571428,6.954393029445782e-05,1.7138632756541483e-05,4.326042108004913e-05,9.144877367361914e-06,0.0,32,0.1428571428571428,1.735611840558704e-05,1.3238952760730172e-06,4.034336143377004e-06,1.1997886758763345e-05,0.0,36,0.0,1.557072755531408e-05,2.847232963176793e-06,3.716565288414131e-06,9.006928848975804e-06,0.0,34,0.0,1.711777804302983e-05,2.1798693978780648e-06,5.741015229432378e-06,9.196893188345712e-06,0.0,33,0.1428571428571428,1.9282058929093185e-05,4.344200988271041e-06,7.389964139292715e-06,7.547892892034724e-06,0.0,29,0.1428571428571428,2.0129453332629055e-05,2.7860928639711346e-06,7.421768259519013e-06,9.921591299644206e-06,0.0,45,0.0
72,3600,1.962823989742901e-05,4.791793344338657e-06,4.799358066520654e-06,1.0037088941317052e-05,0.0,38,0.0,1.6648978999000974e-05,1.7259923197343596e-06,3.309157818875974e-06,1.1613828974077478e-05,0.0,38,0.0,1.736812191666104e-05,2.4337398372153984e-06,4.686561169364722e-06,1.0247821592201944e-05,0.0,29,0.1428571428571428,1.3523951565730384e-05,2.626032085117913e-07,4.115519800507173e-07,1.2849795893998817e-05,0.0,28,0.2857142857142857,1.6478188626933843e-05,2.16901730709651e-06,4.68341022497043e-06,9.625759957998524e-06,0.0,34,0.0,1.956650521606207e-05,5.834637704538181e-06,1.2460922107493388e-06,1.248577427759301e-05,0.0,38,0.1428571428571428,7.008860120549798e-05,1.7156367903226055e-05,4.377607183414512e-05,9.156163287116216e-06,0.0,32,0.1428571428571428,1.806418731575832e-05,2.054048536592745e-06,4.00833050662186e-06,1.2001808499917388e-05,0.0,36,0.0,1.5454952517757192e-05,2.734107056312496e-06,3.6940591598977335e-06,9.026785846799612e-06,0.0,34,0.0,1.807235094020143e-05,3.1217114155879244e-06,5.726453309762292e-06,9.224186214851215e-06,0.0,33,0.1428571428571428,1.8309470760868866e-05,3.602852302719839e-06,7.147904398152605e-06,7.558713150501717e-06,0.0,29,0.1428571428571428,1.996933133341372e-05,2.6840768896363443e-06,7.343740435317159e-06,9.941514690581243e-06,0.0,45,0.0
73,3650,1.9758206690312363e-05,5.068662176199723e-06,4.633829121303279e-06,1.005571539280936e-05,0.0,38,0.0,1.631613304198254e-05,1.380617845825327e-06,3.312540002298192e-06,1.1622975762293208e-05,0.0,38,0.0,1.664549927227199e-05,2.2923884444026044e-06,4.085270120413043e-06,1.0267840480082668e-05,0.0,29,0.1428571428571428,1.3581028724729547e-05,2.7454441919871897e-07,4.772936108565773e-07,1.2829190382035447e-05,0.0,27,0.2857142857142857,1.6269274055957794e-05,1.956840833372553e-06,4.677385732065886e-06,9.635046808398329e-06,0.0,34,0.0,1.4486396139545832e-05,9.91710180642258e-07,1.0038285154223558e-06,1.2490857443481218e-05,0.0,38,0.1428571428571428,7.041283970465884e-05,1.677996442595031e-05,4.446559614734724e-05,9.167274583887774e-06,0.0,32,0.1428571428571428,1.776221142790746e-05,1.727149538055528e-06,4.029347110190429e-06,1.2005714779661504e-05,0.0,36,0.0,1.530236295366194e-05,2.677068778211833e-06,3.5749028484133305e-06,9.050390872289428e-06,0.0,34,0.0,1.7086760635720566e-05,2.21527875510219e-06,5.621713626169367e-06,9.249767572327984e-06,0.0,33,0.1428571428571428,1.7321490304311737e-05,2.630584049256868e-06,7.122668648662511e-06,7.568236924271332e-06,0.0,29,0.1428571428571428,1.9166134734405205e-05,2.005356918743928e-06,7.199492756626569e-06,9.961286195903085e-06,0.0,45,0.0
74,3700,1.9355535187060013e-05,4.670798261940945e-06,4.610973974195076e-06,1.007376249617664e-05,0.0,38,0.0,1.6419431631220505e-05,1.4000701185068465e-06,3.387450760783395e-06,1.1631910638243426e-05,0.0,38,0.0,1.642456481931731e-05,2.327740503460518e-06,3.8014507026673527e-06,1.0295374522684142e-05,0.0,29,0.1428571428571428,1.3489343473338522e-05,2.542066965816048e-07,4.390235517348629e-07,1.279611296922667e-05,0.0,27,0.2857142857142857,1.623287607799284e-05,2.0168317860225216e-06,4.595349764713319e-06,9.62069407250965e-06,0.0,33,0.0,1.3901350939704573e-05,4.425528459250927e-07,9.619243428460322e-07,1.2496873750933446e-05,0.0,38,0.1428571428571428,7.165489660110325e-05,1.6894633517949842e-05,4.558233922580257e-05,9.177925676340236e-06,0.0,32,0.1428571428571428,2.060368933598511e-05,4.304295998736052e-06,4.290084234526148e-06,1.2009308193228208e-05,0.0,36,0.0,1.5118514056666754e-05,2.529100811443641e-06,3.5146372283634264e-06,9.074776244233362e-06,0.0,34,0.0,1.7207363271154463e-05,2.3002207854005974e-06,5.6326316553168e-06,9.274509466195012e-06,0.0,33,0.1428571428571428,1.7280577594647184e-05,2.5657718651928008e-06,7.137492048059357e-06,7.577312317152973e-06,0.0,29,0.1428571428571428,2.214788219134789e-05,4.965993412042735e-06,7.201605967566138e-06,9.980282811739016e-06,0.0,45,0.0
75,3750,2.093202965625096e-05,6.331466465780977e-06,4.507307949097594e-06,1.009325569611974e-05,0.0,38,0.0,1.670689380262047e-05,2.067899686153396e-06,2.9937009458080865e-06,1.1645292943285313e-05,0.0,37,0.0,1.716542465146631e-05,3.234070391044952e-06,3.6014141642226605e-06,1.032993895933032e-05,0.0,29,0.1428571428571428,1.4527115126838908e-05,1.283107394556282e-06,4.719165929145675e-07,1.2772091395163445e-05,0.0,26,0.2857142857142857,1.6286967365886085e-05,2.098898676194949e-06,4.559715307550505e-06,9.628353836887982e-06,0.0,33,0.0,1.3866427252651192e-05,4.127296051592566e-07,9.500561759523408e-07,1.2503641301009338e-05,0.0,38,0.1428571428571428,7.071838626870885e-05,1.6648167729726993e-05,4.488191189011559e-05,9.188302101392765e-06,0.0,32,0.1428571428571428,1.801895996322856e-05,2.025621824941481e-06,3.980725523433648e-06,1.201261329697445e-05,0.0,36,0.0,1.5210849596769547e-05,2.6540219550952315e-06,3.457803131823312e-06,9.09902428247733e-06,0.0,34,0.0,1.714235986582935e-05,2.3511781819252064e-06,5.49261631022091e-06,9.298566510551607e-06,0.0,33,0.1428571428571428,1.7392922018188983e-05,2.663681698322762e-06,7.142831236706115e-06,7.586408628412755e-06,0.0,29,0.1428571428571428,1.8684579117689282e-05,1.7058363255273434e-06,6.979331828915747e-06,9.999412213801406e-06,0.0,45,0.0
76,3800,1.976663406821899e-05,5.061027877673041e-06,4.593727680912707e-06,1.0111878509633245e-05,0.0,38,0.0,1.62254673341522e-05,1.3967363656774978e-06,3.1744480111228768e-06,1.1654282388917636e-05,0.0,37,0.0,1.890104249469005e-05,4.9422242227592506e-06,3.594135478124372e-06,1.0364682566432748e-05,0.0,29,0.1428571428571428,1.4083360838412771e-05,7.700417086198286e-07,5.58530189209705e-07,1.2754789167956916e-05,0.0,26,0.2857142857142857,1.6101963410619646e-05,2.000691210923833e-06,4.461963726498652e-06,9.639308700570837e-06,0.0,33,0.0,1.401102326781256e-05,5.280492132442305e-07,9.728389613883337e-07,1.2510135093179995e-05,0.0,38,0.1428571428571428,7.298402488231659e-05,1.738305036269594e-05,4.640278712031432e-05,9.19818467082223e-06,0.0,32,0.1428571428571428,1.7216567357536405e-05,1.3042389355177877e-06,3.896562247973634e-06,1.2015765605610795e-05,0.0,36,0.0,1.5078114302014e-05,2.5796414320211625e-06,3.375383812453947e-06,9.123089512286242e-06,0.0,34,0.0,1.758393227646593e-05,2.7891655918210745e-06,5.472261818795232e-06,9.322504411102273e-06,0.0,33,0.1428571428571428,1.7512578779133037e-05,2.7958556074736407e-06,7.126107448129915e-06,7.590614586661104e-06,0.0,28,0.1428571428571428,1.8582986740511842e-05,1.6479009445902193e-06,6.916889560670825e-06,1.0018196007877123e-05,0.0,45,0.0
77,3850,2.108755506924353e-05,6.477248916780809e-06,4.4804814933741e-06,1.0129824659088628e-05,0.0,38,0.0,1.637173591007013e-05,1.4315866110337083e-06,3.2772234135336475e-06,1.1662926226563286e-05,0.0,37,0.0,1.6116162441903725e-05,2.3315117232414195e-06,3.388972118045785e-06,1.0395679055363871e-05,0.0,29,0.1428571428571428,1.358535428153118e-05,4.123085659557546e-07,4.358311116448022e-07,1.2737215001834556e-05,0.0,26,0.2857142857142857,1.685997995082289e-05,2.730605729084345e-06,4.472543423617026e-06,9.656831934989896e-06,0.0,32,0.0,1.402235011482844e-05,5.77882985908218e-07,9.280282711188192e-07,1.2516438800957984e-05,0.0,38,0.1428571428571428,7.22119293641299e-05,1.6788131688372232e-05,4.621602056431584e-05,9.207776201947128e-06,0.0,32,0.1428571428571428,1.7177821064251475e-05,1.36500011649332e-06,3.7939998946967535e-06,1.201882059831405e-05,0.0,36,0.0,1.548309955978766e-05,2.97840801977145e-06,3.357641617185436e-06,9.147049240709748e-06,0.0,34,0.0,1.665781019255519e-05,2.0016780126752565e-06,5.310223968990613e-06,9.345907528768294e-06,0.0,33,0.1428571428571428,1.755594894348178e-05,2.822676378855249e-06,7.132167411327828e-06,7.601106062793406e-06,0.0,28,0.1428571428571428,2.1105479390826076e-05,3.9820934034651145e-06,7.086588993843179e-06,1.003679608402308e-05,0.0,45,0.0
78,3900,1.983518450288102e-05,5.295742084854282e-06,4.391943093651207e-06,1.0147500688617583e-05,0.0,38,0.0,1.6394182239309885e-05,1.4616077805840175e-06,3.2615337204333628e-06,1.1671040738292504e-05,0.0,37,0.0,1.839174365159124e-05,4.49608660346712e-06,3.4679362670431142e-06,1.0427721463202031e-05,0.0,28,0.1428571428571428,1.3525542271963786e-05,3.767083853745136e-07,4.3001625726901693e-07,1.2718817743007094e-05,0.0,26,0.2857142857142857,1.614243956282735e-05,2.03460103875841e-06,4.436139988683863e-06,9.671698535385076e-06,0.0,32,0.0,1.3850803952664135e-05,3.907751420229033e-07,9.366676181343792e-07,1.252336096513318e-05,0.0,38,0.1428571428571428,7.175858627306297e-05,1.6229205357376486e-05,4.6312234189827e-05,9.217145816364791e-06,0.0,32,0.1428571428571428,1.7434489564038813e-05,1.5832231383683393e-06,3.8298276194836944e-06,1.2021439033560457e-05,0.0,36,0.0,1.4984694644226693e-05,2.494137106623384e-06,3.319642246424337e-06,9.170915291178972e-06,0.0,34,0.0,1.707588307908736e-05,2.406701923973742e-06,5.3002399909019005e-06,9.368942301080097e-06,0.0,33,0.1428571428571428,1.7844296962721273e-05,3.1531942568108207e-06,7.078975158947287e-06,7.612128683831543e-06,0.0,28,0.1428571428571428,2.0706527720903978e-05,3.596534952521324e-06,7.055256901367102e-06,1.005473495752085e-05,0.0,45,0.0
79,3950,2.101006975863129e-05,6.41978931525955e-06,4.425235601956956e-06,1.0165045750909483e-05,0.0,38,0.0,1.6240192053373903e-05,1.2966652320756111e-06,3.265432496846188e-06,1.1678094779199457e-05,0.0,37,0.0,1.600899122422561e-05,2.3087652607500786e-06,3.247754875701503e-06,1.0452470633026678e-05,0.0,28,0.1428571428571428,1.372534825350158e-05,5.941802783127059e-07,4.316710260354739e-07,1.2699497347057331e-05,0.0,26,0.2857142857142857,1.6221818441408686e-05,2.154150024580304e-06,4.382497991173295e-06,9.685170880402438e-06,0.0,32,0.0,1.3904054867452942e-05,4.366027042124188e-07,9.372023441756028e-07,1.2530249478004409e-05,0.0,38,0.1428571428571428,7.249404734466225e-05,1.628577956580557e-05,4.698216434917413e-05,9.226103429682553e-06,0.0,32,0.1428571428571428,1.7389695130987093e-05,1.5271318716258977e-06,3.838633801933611e-06,1.2023929230053907e-05,0.0,36,0.0,1.4850443221803287e-05,2.3878928914200515e-06,3.267881993451738e-06,9.194668564305177e-06,0.0,34,0.0,1.660243287915364e-05,2.025336698352476e-06,5.184905148780672e-06,9.392190804646816e-06,0.0,33,0.1428571428571428,1.7362688595312648e-05,2.641555965965381e-06,7.098629794199951e-06,7.622502380399965e-06,0.0,28,0.1428571428571428,2.028949893428944e-05,3.3400826850993326e-06,6.8762965383939445e-06,1.007312039291719e-05,0.0,45,0.0
80,4000,1.9601560779847205e-05,5.013989721192047e-06,4.405489562486764e-06,1.0182082405663095e-05,0.0,38,0.0,1.6377704014303163e-05,1.4383966799869086e-06,3.254888042647508e-06,1.1684418495860882e-05,0.0,37,0.0,1.5715952031314373e-05,2.058250856862287e-06,3.1835272693570005e-06,1.0474172995600384e-05,0.0,28,0.1428571428571428,1.3334948562260251e-05,2.604582221010787e-07,3.909089514309017e-07,1.2683581189776303e-05,0.0,26,0.2857142857142857,1.6365640476578847e-05,2.4016369479795685e-06,4.266972155164694e-06,9.69703251030296e-06,0.0,32,0.0,1.3963296623842323e-05,4.851512471759634e-07,9.407390848537034e-07,1.2537406291812658e-05,0.0,38,0.1428571428571428,7.243767322506756e-05,1.5945561244734563e-05,4.725765029434115e-05,9.234464414475951e-06,0.0,32,0.1428571428571428,1.7278347513638437e-05,1.385269797538058e-06,3.866623046633322e-06,1.202645398734603e-05,0.0,36,0.0,1.5046631233417427e-05,2.6107763915206306e-06,3.217609446437564e-06,9.218245395459236e-06,0.0,34,0.0,1.66757199622225e-05,2.13136127058533e-06,5.129310920892749e-06,9.415047315997072e-06,0.0,33,0.1428571428571428,1.8321799871046096e-05,3.469751845841529e-06,7.218988685053773e-06,7.633060704392847e-06,0.0,28,0.1428571428571428,1.966086529137101e-05,2.7908979518542765e-06,6.779011982871452e-06,1.0090955584018957e-05,0.0,45,0.0
81,4050,2.0036139176227152e-05,5.596203664026689e-06,4.241276201355504e-06,1.019865976559231e-05,0.0,38,0.0,1.904023883980699e-05,3.926854788005585e-06,3.4233942187711364e-06,1.168998915090924e-05,0.0,37,0.0,1.5834213627385907e-05,2.149826286768075e-06,3.191693394910544e-06,1.0492693945707288e-05,0.0,28,0.1428571428571428,1.3451416634779887e-05,3.629887430633971e-07,4.168225302692008e-07,1.267160496354336e-05,0.0,26,0.2857142857142857,1.6071015124907717e-05,2.002191195060732e-06,4.361165792943211e-06,9.707658136903774e-06,0.0,32,0.0,1.4186569387675265e-05,7.265134058798139e-07,9.155522775472492e-07,1.2544503988465294e-05,0.0,38,0.1428571428571428,7.448850374203175e-05,1.708660420263186e-05,4.815887950826436e-05,9.243020940630233e-06,0.0,32,0.1428571428571428,1.7167736586998217e-05,1.324344907516206e-06,3.8146081351442254e-06,1.2028784112771971e-05,0.0,36,0.0,1.593004708411172e-05,2.5111091872531688e-06,4.222340066917241e-06,9.196598512062336e-06,0.0,31,0.0,1.6598527508904226e-05,2.0640545699279755e-06,5.0963608373422176e-06,9.438112101634031e-06,0.0,33,0.1428571428571428,1.8553630070528012e-05,3.802468654612312e-06,7.10797576175537e-06,7.643186108907685e-06,0.0,28,0.1428571428571428,1.8653950974112377e-05,1.8975566717926995e-06,6.647934696957236e-06,1.0108458809554577e-05,0.0,45,0.0
82,4100,2.0688319636974484e-05,6.176393981149886e-06,4.297145551390713e-06,1.0214780559181236e-05,0.0,38,0.0,1.631393206480425e-05,1.3732206980421324e-06,3.245312655053567e-06,1.1695398825395388e-05,0.0,37,0.0,1.581966171215754e-05,2.182907337555662e-06,3.1284537271858426e-06,1.0508300874789713e-05,0.0,28,0.1428571428571428,1.3470868907461409e-05,3.807288351254101e-07,4.301593037325802e-07,1.265998071176e-05,0.0,26,0.2857142857142857,1.612974847375881e-05,2.104125769619713e-06,4.307995823182864e-06,9.717627108329909e-06,0.0,32,0.0,1.3908495020586996e-05,4.538582913937717e-07,9.02695262539055e-07,1.2551941836136392e-05,0.0,38,0.1428571428571428,7.282986189238727e-05,1.5783238268340938e-05,4.779555820277892e-05,9.251067240256816e-06,0.0,32,0.1428571428571428,1.937362685566768e-05,3.49253673448402e-06,3.850397206406342e-06,1.2030694051645696e-05,0.0,36,0.0,1.4939787433831953e-05,2.162616510759108e-06,3.511251406962401e-06,9.265919288736768e-06,0.0,31,0.0,1.640586560824886e-05,1.9576552858779905e-06,4.987919055565726e-06,9.460290129936766e-06,0.0,33,0.1428571428571428,1.73537373484578e-05,2.6346851882408373e-06,7.065433237585239e-06,7.653619832126424e-06,0.0,28,0.1428571428571428,1.8879380149883218e-05,2.1209932583587943e-06,6.632770237047225e-06,1.0125616427103523e-05,0.0,45,0.0
83,4150,1.926856566569768e-05,4.81696724818903e-06,4.221059498377144e-06,1.0230537554889452e-05,0.0,38,0.0,1.7922620827448554e-05,2.952234126496478e-06,3.268703039793764e-06,1.1701683433784638e-05,0.0,37,0.0,1.5679259377066046e-05,2.084165998894605e-06,3.07124628307065e-06,1.0523846867727116e-05,0.0,28,0.1428571428571428,1.36256330733886e-05,5.421258038040833e-07,4.353821623226395e-07,1.264812544832239e-05,0.0,26,0.2857142857142857,1.6087502444861457e-05,2.0178983959340258e-06,4.3421355258033145e-06,9.72746784100309e-06,0.0,32,0.0,1.3867771485820413e-05,4.154569523961982e-07,8.92714012934448e-07,1.2559600691020025e-05,0.0,38,0.1428571428571428,7.254051888594404e-05,1.5755771528347395e-05,4.752622407977469e-05,9.258526006306056e-06,0.0,32,0.1428571428571428,1.7152644431916997e-05,1.4286381428973982e-06,3.6913372696290025e-06,1.2032669474137949e-05,0.0,36,0.0,1.539072036393918e-05,2.845886228897143e-06,3.212687943232595e-06,9.332145964435767e-06,0.0,31,0.0,1.6546602637390606e-05,2.110348532369244e-06,4.953841653332347e-06,9.48241267906269e-06,0.0,33,0.1428571428571428,1.7390895663993433e-05,2.6746329240268096e-06,7.052314231259516e-06,7.663947144465055e-06,0.0,28,0.1428571428571428,1.8484643078409135e-05,1.773031954144244e-06,6.569283868884668e-06,1.0142327482753899e-05,0.0,45,0.0
84,4200,1.93869200302288e-05,4.954370979248779e-06,4.186500973446528e-06,1.0246048077533487e-05,0.0,38,0.0,1.6606918507022783e-05,1.5616377595506492e-06,3.336480631332961e-06,1.1708799320331307e-05,0.0,37,0.0,1.7542624846100807e-05,3.834174549410818e-06,3.1686699912825134e-06,1.0539779395912774e-05,0.0,28,0.1428571428571428,1.325341327174101e-05,2.291886858074577e-07,3.880306564951752e-07,1.263619378732983e-05,0.0,26,0.2857142857142857,1.622278432478197e-05,2.286965582243284e-06,4.197937414573971e-06,9.73788155533839e-06,0.0,32,0.0,1.3914992450736465e-05,4.613913517914625e-07,8.867158385328366e-07,1.2566884834086522e-05,0.0,38,0.1428571428571428,7.290727808140218e-05,1.5518065993092023e-05,4.812318729818799e-05,9.266024790122174e-06,0.0,32,0.1428571428571428,1.7590602510608733e-05,1.8142117141906056e-06,3.741982482097228e-06,1.2034408428007737e-05,0.0,36,0.0,1.4454592928814236e-05,2.0270617824280635e-06,3.038173190361704e-06,9.389357728650792e-06,0.0,31,0.0,1.6381567547796294e-05,1.995495267692604e-06,4.881746463070158e-06,9.504326044407208e-06,0.0,33,0.1428571428571428,1.7504258721601218e-05,2.725216063481639e-06,7.104684755177004e-06,7.674357220821548e-06,0.0,28,0.1428571428571428,1.8379520042799413e-05,1.6796177533251466e-06,6.5409631133661605e-06,1.0158939403481781e-05,0.0,45,0.0
85,4250,1.9634455384220928e-05,5.247220997262048e-06,4.125846771785291e-06,1.0261388524668291e-05,0.0,38,0.0,1.6453364878543653e-05,1.3399127283264534e-06,3.3967137369472766e-06,1.1716738299583083e-05,0.0,37,0.0,1.6026533558033407e-05,2.42072383116465e-06,3.05117282550782e-06,1.0554636901360936e-05,0.0,28,0.1428571428571428,1.3299599231686445e-05,2.980485476200556e-07,3.769590648516896e-07,1.2624591363419311e-05,0.0,26,0.2857142857142857,1.6372963727917522e-05,2.470657364028739e-06,4.1531125134497415e-06,9.749193850439042e-06,0.0,32,0.0,1.494181742600631e-05,1.3908379514759872e-06,9.77075387709192e-07,1.2573904314194806e-05,0.0,38,0.1428571428571428,7.324855687329546e-05,1.555922244733665e-05,4.841587724513374e-05,9.273458090319764e-06,0.0,32,0.1428571428571428,1.696254184935242e-05,1.3101711147101014e-06,3.616405138018308e-06,1.2035966392431874e-05,0.0,36,0.0,1.4640380868513604e-05,2.358950723646558e-06,2.845770950443693e-06,9.435659194423351e-06,0.0,31,0.0,1.647520730330143e-05,2.1539278804993955e-06,4.785489181813318e-06,9.535790013615042e-06,0.0,32,0.1428571428571428,2.129544736817479e-05,6.1361097323242575e-06,7.4744466473930515e-06,7.684890988457482e-06,0.0,28,0.1428571428571428,2.1750960513600148e-05,4.803807769349078e-06,6.7721862251346465e-06,1.0174966519116424e-05,0.0,45,0.0
