,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4
42,2100,0.00014359357010107487,2.5677709345472977e-05,0.00011417866335250437,3.73719467461342e-06,0.0,14,0.0003680313238874078,0.00011442827963037416,0.0002494134532753378,4.189596438664012e-06,0.0,17,0.00024061728618107736,7.010129775153473e-05,0.00016676193627063185,3.754044882953167e-06,0.0,15,0.00017219020810443908,4.4354597775964066e-05,0.00012423690350260586,3.598699777285219e-06,0.0,19,0.00014899155939929187,2.187423342547845e-05,0.000122986821224913,4.13050929637393e-06,0.0,12
43,2150,0.00014413139433600008,2.8300120902713388e-05,0.00011212140088900924,3.7098618577147136e-06,0.0,14,0.00034412674722261727,9.41258913371712e-05,0.00024586074869148433,4.140093096793862e-06,0.0,17,0.0002797269553411752,0.0001114261249313131,0.00016457682067994028,3.7239967696223175e-06,0.0,15,0.00017113085777964443,4.5218632294563577e-05,0.00012233764573466033,3.5745792956731748e-06,0.0,19,0.00014564894081559032,1.9078161130892113e-05,0.00012245051038917154,4.120266567042563e-06,0.0,12
44,2200,0.00013962297816760838,2.5650566385593265e-05,0.00011029162124032155,3.6807944070460508e-06,0.0,14,0.0003399878041818738,9.348580351797864e-05,0.0002424116973998025,4.090323272976093e-06,0.0,17,0.00024051789660006762,7.390673272311687e-05,0.00016291764040943235,3.6935252865077928e-06,0.0,15,0.0001751535601215437,5.0279890274396166e-05,0.00012132272240705788,3.550946985342307e-06,0.0,19,0.00014338539040181786,1.7478279914939776e-05,0.00012179849727544934,4.108612301934045e-06,0.0,12
45,2250,0.0001374887506244704,2.529927769501228e-05,0.00010853920684894547,3.650254711828893e-06,0.0,14,0.0003470369556453079,0.00010359293082728982,0.00023940400569699705,4.040024123241892e-06,0.0,17,0.0002585786860436201,9.340604447061196e-05,0.00016150872397702187,3.6639198697230313e-06,0.0,15,0.00017670835950411856,5.353868618840352e-05,0.000119642740173731,3.526934960973449e-06,0.0,19,0.00014634789840783924,2.1124340491951443e-05,0.00012112833064747974,4.095224085176596e-06,0.0,12
46,2300,0.000136853355797939,2.638316436787136e-05,0.00010685214510885999,3.618049731812789e-06,0.0,14,0.0003326449659653008,9.230389696313068e-05,0.00023635136312805116,3.989684955740813e-06,0.0,17,0.0002322427899343893,6.929279334144667e-05,0.0001592975459061563,3.652453415270429e-06,0.0,14,0.00017637739074416459,5.432410034700297e-05,0.00011855041520902887,3.5028763250011252e-06,0.0,19,0.0001413281715940684,1.669422272243537e-05,0.00012055125989718363,4.082686700712657e-06,0.0,12
47,2350,0.0001366707874694839,2.7908232368645258e-05,0.00010517805640120059,3.584497562769684e-06,0.0,14,0.00033077833359129727,9.337818482890725e-05,0.00023346046509686857,3.939687758247601e-06,0.0,17,0.0002325811656191945,7.32902335585095e-05,0.00015566281217616051,3.6281085158407222e-06,0.0,13,0.00016993556346278638,4.9184141971636564e-05,0.00011727289529517293,3.4785341540555237e-06,0.0,19,0.00014154720702208579,1.7483460396761075e-05,0.00011999371054116637,4.070036538905697e-06,0.0,12
48,2400,0.00013220006076153368,2.5016264771693386e-05,0.00010363423643866554,3.5495663723850157e-06,0.0,14,0.00033003429416567087,9.51885522226803e-05,0.00023095619690138847,3.889562322001439e-06,0.0,17,0.0002356191398575902,7.906312384875491e-05,0.00015295315824914724,3.602853439588216e-06,0.0,13,0.0001698340493021533,5.0167665904155e-05,0.00011621200974332169,3.454377065281733e-06,0.0,19,0.00014242615725379437,1.8838616597349755e-05,0.00011953085049754009,4.056695615872741e-06,0.0,12
49,2450,0.0001301670854445547,2.4541577658965252e-05,0.00010211209882982075,3.5134082736476557e-06,0.0,14,0.00035215276875533164,0.00011971037019975483,0.00022860254102852196,3.839865712507162e-06,0.0,17,0.00022785714827477932,7.385314529528841e-05,0.00015043397434055805,3.5700252283277223e-06,0.0,13,0.00017540730186738074,5.6819277233444154e-05,0.0001151574615505524,3.430555352679221e-06,0.0,19,0.00013953800953458995,1.6570049410802312e-05,0.00011892442125827074,4.043540684506297e-06,0.0,12
50,2500,0.0001329108199570328,2.8734333682223223e-05,0.00010070024291053414,3.4762447285174858e-06,0.0,14,0.0003223266394343227,9.23252446227707e-05,0.00022621103562414646,3.790369191847276e-06,0.0,17,0.00021918807760812342,6.760146789019927e-05,0.00014804332749918103,3.5432676668278873e-06,0.0,13,0.00017376954201608896,5.6397086154902354e-05,0.00011396566696930677,3.406785936022061e-06,0.0,19,0.00014012021711096168,1.7641354133957066e-05,0.00011844879918498918,4.030071977467742e-06,0.0,12
51,2550,0.00013014701835345477,2.612170464999508e-05,0.00010061200737254694,3.4133067856600974e-06,0.0,13,0.00031889084493741393,9.110201062867418e-05,0.0002240480826003477,3.7407310173875885e-06,0.0,17,0.00022023398196324706,7.103216194082052e-05,0.0001456843747291714,3.517451204970712e-06,0.0,13,0.000288420997094363,0.00017256845603697002,0.00011247699876548722,3.3755450203898363e-06,0.0,18,0.00016247025632765144,4.042524960823357e-05,0.0001180288745672442,4.016145794594195e-06,0.0,12
