,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
66,3300,0.0002285642403876409,5.308191612130031e-05,0.00017163122538477182,3.851094334095251e-06,0.0,13,0.0001405734510626644,4.122335303691216e-05,9.453856910113245e-05,4.811531198356533e-06,0.0,18,0.00013664684956893325,3.583053330658004e-05,9.622570360079408e-05,4.590607659338275e-06,0.0,16,0.00015877597616054118,3.463054963503964e-05,0.00011960230767726898,4.543124759948114e-06,0.0,15
67,3350,0.00024026105529628694,6.607581599382684e-05,0.0001703406887827441,3.844554157694802e-06,0.0,13,0.00014530072803609073,4.7982714022509754e-05,9.25439308048226e-05,4.774075478053419e-06,0.0,18,0.00012821766722481698,2.7545927878236398e-05,9.61109108175151e-05,4.560828529065475e-06,0.0,16,0.00015658969641663134,3.4031651011900976e-05,0.00011801432992797345,4.543714567262214e-06,0.0,15
68,3400,0.00022557549527846277,5.29025710420683e-05,0.00016883523494470865,3.8376897464331705e-06,0.0,13,0.0001330442464677617,3.802492574322969e-05,9.028309432324022e-05,4.736225946544437e-06,0.0,18,0.0001324131735600531,3.2054027542471886e-05,9.58281962084584e-05,4.5309461711440235e-06,0.0,16,0.00015518632426392287,3.425676914048381e-05,0.00011638524301815778,4.544315743260086e-06,0.0,15
69,3450,0.00022908550454303622,5.783633969258517e-05,0.00016741882427595556,3.830336936516687e-06,0.0,13,0.0001333274703938514,4.014766091131605e-05,8.847498975228518e-05,4.704820639744867e-06,0.0,18,0.00012734551273752004,2.7359925297787413e-05,9.548509115120396e-05,4.5005017454968765e-06,0.0,16,0.00015195607556961477,3.2064737752079964e-05,0.00011534698569448665,4.544361217995174e-06,0.0,15
70,3500,0.0002226082724519074,5.264937863103114e-05,0.00016613665502518415,3.8222369767026976e-06,0.0,13,0.0001401111949235201,4.84144184156321e-05,8.703605271875858e-05,4.660721970140003e-06,0.0,17,0.00014301120245363563,4.319437357480638e-05,9.53468625084497e-05,4.469964096642798e-06,0.0,16,0.00015117466682568192,3.33957104885485e-05,0.00011323436046950519,4.544587682175916e-06,0.0,15
71,3550,0.0002213117986684665,5.264558785711415e-05,0.00016485217201989144,3.8140399283292936e-06,0.0,13,0.0001289539213757962,3.930435559595935e-05,8.501746196998283e-05,4.632102900359314e-06,0.0,17,0.00014252513938117772,4.3179403292015195e-05,9.490667434874922e-05,4.4390603761712555e-06,0.0,16,0.00015150643594097346,3.527738226694055e-05,0.00011168478522449732,4.5442679947882425e-06,0.0,15
72,3600,0.00021904183086007833,5.1608072681119666e-05,0.0001636282540857792,3.805496362474514e-06,0.0,13,0.0001267096376977861,3.8759295421186835e-05,8.333369623869658e-05,4.616657406586455e-06,0.0,17,0.00012646548566408455,2.7234556910116225e-05,9.482279710937291e-05,4.408125732879853e-06,0.0,16,0.00014646368799731135,3.077953078900464e-05,0.00011113988148281351,4.544268904282944e-06,0.0,15
73,3650,0.00024879485135897994,8.257000445155427e-05,0.0001624285359866917,3.796302507907967e-06,0.0,13,0.00013418342859949917,4.8007554141804576e-05,8.157324919011444e-05,4.602620265359292e-06,0.0,17,0.000125452657812275,2.6456442355993204e-05,9.461884474148974e-05,4.3773625293397345e-06,0.0,16,0.00014664950140286237,3.1363204470835626e-05,0.00011074265057686716,4.54364590041223e-06,0.0,15
74,3700,0.00021662411745637655,5.1692244596779346e-05,0.0001611449697520584,3.786902425417793e-06,0.0,13,0.00012222792429383844,3.7555615563178435e-05,8.008327858988196e-05,4.58903014077805e-06,0.0,17,0.0001268813939532265,2.7916234103031456e-05,9.461876470595598e-05,4.346392415754963e-06,0.0,16,0.00014647668285761029,3.260682933614589e-05,0.00010932662553386763,4.5432225306285545e-06,0.0,15
75,3750,0.00021514928084798157,5.135720857651904e-05,0.00016001472249627113,3.777364327106625e-06,0.0,13,0.0001353713741991669,5.2322375267976895e-05,7.847773667890579e-05,4.571267254505074e-06,0.0,16,0.00012760197569150478,2.9001437724218704e-05,9.428535122424364e-05,4.315184469305677e-06,0.0,16,0.0001512593007646501,3.915755223715678e-05,0.00010755942639661953,4.542318038147641e-06,0.0,15
76,3800,0.00021321498206816614,5.0586539146024734e-05,0.00015886116307228804,3.7672807593480684e-06,0.0,13,0.00011975398228969425,3.795143129536882e-05,7.725828618276864e-05,4.544265266304137e-06,0.0,15,0.00012548535596579313,2.7471434805192985e-05,9.372970089316368e-05,4.284222086425871e-06,0.0,16,0.0001409434189554304,3.033867324120365e-05,0.00010606310388538986,4.541637281363364e-06,0.0,15
77,3850,0.0002462020784150809,8.467456791549921e-05,0.00015777059888932854,3.756909336516401e-06,0.0,13,0.00011874963092850521,3.835912866634317e-05,7.587040454382077e-05,4.520093625615118e-06,0.0,15,0.00012841248826589435,3.040967567358166e-05,9.375029912916943e-05,4.252520284353523e-06,0.0,16,0.0001386098883813247,2.8984757591388188e-05,0.00010508452396607026,4.540604550129501e-06,0.0,15
78,3900,0.00021455934620462358,5.31315672560595e-05,0.00015768621233291924,3.741565933523816e-06,0.0,12,0.00012841934221796691,4.940501821693033e-05,7.451870624208823e-05,4.4956032070331275e-06,0.0,15,0.0001267715124413371,2.9029200959485024e-05,9.352094639325514e-05,4.221359631628729e-06,0.0,16,0.00014235422713682055,3.3833697671070695e-05,0.0001039810522343032,4.5394654080155306e-06,0.0,15
79,3950,0.00021465316240210086,5.471336771734059e-05,0.00015621111379005015,3.7286756651155883e-06,0.0,12,0.0001153115154011175,3.7320682167774066e-05,7.35046633053571e-05,4.486163561523426e-06,0.0,15,0.0001290109212277457,3.135300357826054e-05,9.346745355287567e-05,4.1904781937773805e-06,0.0,16,0.0001429556868970394,3.001593540830072e-05,0.00010840761387953535,4.5321321522351354e-06,0.0,14
80,4000,0.0002197268622694537,6.110672984505072e-05,0.00015489966608583927,3.7204777072474826e-06,0.0,12,0.0001133365003624931,3.654843021649867e-05,7.230982009787112e-05,4.478249593375949e-06,0.0,15,0.0001264689490199089,2.9183589504100382e-05,9.312635665992275e-05,4.158989213465247e-06,0.0,16,0.00013860411127097905,2.8388225473463535e-05,0.00010567984281806275,4.5360411604633555e-06,0.0,14
81,4050,0.0002137726842192933,5.6580978707643226e-05,0.00015348051965702325,3.7111919937160565e-06,0.0,12,0.0001140414533438161,3.859766002278775e-05,7.097314664861187e-05,4.4706503103952855e-06,0.0,15,0.00013095958274789155,3.2690211810404435e-05,9.414669329999015e-05,4.122679456486367e-06,0.0,15,0.00013937245239503682,3.0079352654865943e-05,0.00010475462477188557,4.538480880000861e-06,0.0,14
82,4100,0.0002080704871332273,5.18961351190228e-05,0.00015247338160406798,3.700978140841471e-06,0.0,12,0.00011981694115092978,4.510408689384349e-05,7.02490724506788e-05,4.463775439944584e-06,0.0,15,0.00012817507376894355,3.079359885305166e-05,9.330319880973548e-05,4.078278379893163e-06,0.0,15,0.00013607926666736603,2.856602077372372e-05,0.00010297387780155987,4.539370365819195e-06,0.0,14
83,4150,0.0002078678662655875,5.296919698594138e-05,0.00015120780153665692,3.6908797937940108e-06,0.0,12,0.00010908949479926378,3.570890476112254e-05,6.892377859912813e-05,4.4568159864866175e-06,0.0,15,0.00012583608622662723,2.9025452022324316e-05,9.276606579078361e-05,4.044568868266651e-06,0.0,15,0.00013946708349976689,3.241767262807116e-05,0.00010251054482068866,4.538871962722624e-06,0.0,14
84,4200,0.0002090024354401976,5.5070093367248774e-05,0.00015025165339466184,3.680692543639452e-06,0.0,12,0.00017661176389083266,0.00010362193279433995,6.853981176391244e-05,4.450015694601461e-06,0.0,15,0.00012498426076490432,2.8302263672230765e-05,9.266615961678326e-05,4.015828380943276e-06,0.0,15,0.00014279881725087762,3.700748857227154e-05,0.00010125373228220269,4.537594577413984e-06,0.0,14
85,4250,0.00020582304568961263,5.289624823490158e-05,0.00014925689902156591,3.6699004795082146e-06,0.0,12,0.00011037276271963492,3.9006386941764504e-05,6.692337046843022e-05,4.443007128429599e-06,0.0,15,0.0001243076694663614,2.8089578336221166e-05,9.223184315487742e-05,3.986252522736322e-06,0.0,15,0.00013251928612589836,2.835675149981398e-05,9.962722833734006e-05,4.535302196018165e-06,0.0,14
86,4300,0.00020862156816292554,5.656195571646094e-05,0.00014840022777207196,3.659380354292807e-06,0.0,12,0.00015520492161158472,8.421797247137874e-05,6.655071774730459e-05,4.436226845427882e-06,0.0,15,0.00012469576904550195,2.942089304269757e-05,9.131857223110273e-05,3.956306500185747e-06,0.0,15,0.0001391106634400785,3.5047971323365346e-05,9.953023982234299e-05,4.532461389317177e-06,0.0,14
87,4350,0.00020845443941652775,5.73533761780709e-05,0.00014745249063707888,3.6485719192569377e-06,0.0,12,0.00010476762690814212,3.534292409312911e-05,6.499565643025562e-05,4.429040927789174e-06,0.0,15,0.00012355312355794013,2.8378866772982292e-05,9.124776988755912e-05,3.926489625882823e-06,0.0,15,0.00012824597069993615,2.6580129997455515e-05,9.71369881881401e-05,4.528848876361735e-06,0.0,14
88,4400,0.00021245796233415604,6.23582600383088e-05,0.00014646204363089055,3.6376645766722504e-06,0.0,12,0.00010419617319712415,3.5384426155360416e-05,6.438977288780734e-05,4.421972334966995e-06,0.0,15,0.00012581651390064508,3.0934395908843726e-05,9.09865484572947e-05,3.895567715517245e-06,0.0,15,0.00014623484457843006,4.3831962102558464e-05,9.787843009689823e-05,4.52445510745747e-06,0.0,14
89,4450,0.0002033342025242746,5.4257230658549815e-05,0.0001454502489650622,3.6267126688471762e-06,0.0,12,0.00011197257845196873,4.4000531488563865e-05,6.355736695695668e-05,4.414683189679636e-06,0.0,15,0.00012466403131838888,3.008714884344954e-05,9.071193198906258e-05,3.864948212140007e-06,0.0,15,0.00013275645324029028,3.30790389853064e-05,9.515842975815758e-05,4.5189863158157095e-06,0.0,14
90,4500,0.00020802198559977114,5.980607238598168e-05,0.00014460011152550578,3.615797595557524e-06,0.0,12,0.00010262953583151102,3.5689572541741654e-05,6.253286846913397e-05,4.407091182656586e-06,0.0,15,0.00012373164645396173,2.9812566936016083e-05,9.008596680359915e-05,3.8331118048517965e-06,0.0,15,0.00013392601977102458,3.430555443628691e-05,9.510828385828063e-05,4.5121855691832025e-06,0.0,14
91,4550,0.00020270142704248428,5.531750139198266e-05,0.00014377900515682995,3.6049138998350827e-06,0.0,12,9.928733925335109e-05,3.340245893923566e-05,6.148511602077633e-05,4.3997638385917526e-06,0.0,15,0.00012536758731584996,3.150856355205178e-05,9.005849278764799e-05,3.800525973929325e-06,0.0,15,0.00012487111962400377,2.654315539984964e-05,9.382440475746989e-05,4.503559466684237e-06,0.0,14
92,4600,0.0002099731209455058,6.352584023261443e-05,0.00014285305223893374,3.59422188012104e-06,0.0,12,0.00010139514779439196,3.608905171859078e-05,6.091412069508806e-05,4.391979928186629e-06,0.0,15,0.0001350237289443612,2.8987156838411465e-05,0.00010220996773568913,3.826594365818892e-06,0.0,14,0.00012531816901173443,2.774329186649993e-05,9.307520667789504e-05,4.499671376834158e-06,0.0,14
93,4650,0.0002024926507147029,5.616804264718667e-05,0.00014275996363721788,3.5646521610033233e-06,0.0,11,9.681037772679701e-05,3.244175968575291e-05,5.998466440360062e-05,4.383954092190834e-06,0.0,15,0.00014608092897105962,4.469108898774721e-05,9.759412932908162e-05,3.795703833020525e-06,0.0,14,0.00012317061191424727,2.6466292183613405e-05,9.220753418048844e-05,4.49678418590338e-06,0.0,14
94,4700,0.0002035775250988081,5.818558929604478e-05,0.00014183876919560134,3.5531695630197646e-06,0.0,11,0.00011460505629656836,5.1010792958550155e-05,5.921808406128548e-05,4.376177457743324e-06,0.0,15,0.00013395269343163818,3.522094993968494e-05,9.496980055700988e-05,3.7619481645378983e-06,0.0,14,0.00012277391215320677,2.7189176762476563e-05,9.10908347577788e-05,4.493903816182865e-06,0.0,14
95,4750,0.00020040033268742263,5.569201675825752e-05,0.0001411671401001513,3.5411758290138096e-06,0.0,11,9.412924555363134e-05,3.2493506296304986e-05,5.7246172218583524e-05,4.389564765006071e-06,0.0,14,0.0001234827213920653,2.6477166102267802e-05,9.32886905502528e-05,3.7168663311604178e-06,0.0,13,0.00017451583698857576,7.730688230367377e-05,9.27180954022333e-05,4.490847004490206e-06,0.0,14
96,4800,0.0002005379064939916,5.6451663112966344e-05,0.00014055721112526953,3.5290261166665005e-06,0.0,11,0.00010471839050296694,4.34962275903672e-05,5.683810741174966e-05,4.3840555008500814e-06,0.0,14,0.0001244890154339373,2.885147841880098e-05,9.194986341753975e-05,3.6876754165859893e-06,0.0,13,0.00012285933189559728,2.8393980755936354e-05,8.997766417451203e-05,4.4876810534333345e-06,0.0,14
97,4850,0.0002055026707239449,6.200002826517448e-05,0.00013998534996062517,3.5172863590560155e-06,0.0,11,9.434024832444265e-05,3.404289236641489e-05,5.5924705520737916e-05,4.372655439510709e-06,0.0,14,0.00015597374294884503,6.140150799183175e-05,9.091391257243231e-05,3.6583171549864346e-06,0.0,13,0.00012241218064446002,2.8633166948566213e-05,8.92946045496501e-05,4.484398687054636e-06,0.0,14
98,4900,0.00021472886146511883,7.18105147825554e-05,0.00013941258657723665,3.5057660170423333e-06,0.0,11,9.579701873008162e-05,3.590629785321653e-05,5.55299520783592e-05,4.360774255474098e-06,0.0,14,0.00012199198681628332,2.8233023840584792e-05,9.013117960421368e-05,3.6277824619901367e-06,0.0,13,0.00011915561481146142,2.6754891223390587e-05,8.7919739598874e-05,4.480986717680935e-06,0.0,14
99,4950,0.0002151359076378867,7.27949955035001e-05,0.0001388467790093273,3.4941306239488767e-06,0.0,11,9.090125240618363e-05,3.20731705869548e-05,5.447573494166136e-05,4.352347332314821e-06,0.0,14,0.00012093166151316836,2.79424693871988e-05,8.939233521232381e-05,3.5968582778878044e-06,0.0,13,0.00012006640463368967,2.7649879484670237e-05,8.793905726633966e-05,4.477474703890039e-06,0.0,14
100,5000,0.000199621805222705,5.798724669148214e-05,0.00013815189595334232,3.482660304143792e-06,0.0,11,8.915048965718597e-05,3.0966657504905015e-05,5.384061296354048e-05,4.343221462477231e-06,0.0,14,0.00012503557081799954,3.2599458791082725e-05,8.887115109246224e-05,3.5649502478918293e-06,0.0,13,0.00012406709720380604,3.35218028340023e-05,8.607150084571913e-05,4.473793524084613e-06,0.0,14
