,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
46,2300,2.2661904949927703e-05,6.736996056133648e-06,1.052741390594747e-05,5.397494987846585e-06,0.0,27,1.649355181143619e-05,4.547451226244448e-06,4.2705564737843815e-06,7.675545020902064e-06,0.0,29,2.1132986148586497e-05,4.148712832829915e-06,1.2103585504519287e-05,4.880687356489943e-06,0.0,21,1.3746177501161583e-05,2.113615209964337e-06,5.752580818807473e-06,5.8799814723897725e-06,0.0,20
47,2350,2.3541946575278416e-05,7.589505457872292e-06,1.0551993909757584e-05,5.400447662395891e-06,0.0,27,1.2859365597250871e-05,1.5019913917058147e-06,3.7126551433175337e-06,7.644719516974874e-06,0.0,29,2.10534744837787e-05,4.17870478486293e-06,1.2000866263406351e-05,4.873904345004121e-06,0.0,21,1.3616033356811386e-05,2.1287323761498556e-06,5.656755092786625e-06,5.830545887874905e-06,0.0,20
48,2400,2.2995907784206793e-05,7.286778327397769e-06,1.0306262993253767e-05,5.402866463555256e-06,0.0,27,1.3845707144355401e-05,2.4710141133255092e-06,3.761200559893041e-06,7.613492471136851e-06,0.0,29,2.2653974156128243e-05,5.796180175821064e-06,1.1988289770670235e-05,4.8695037548895925e-06,0.0,21,1.3367129213293083e-05,2.01052625925513e-06,5.573210728471167e-06,5.783392225566786e-06,0.0,20
49,2450,2.2730548153049313e-05,7.058151823002845e-06,1.026777499646414e-05,5.404621333582327e-06,0.0,27,3.34220239892602e-05,8.660815183247905e-06,1.731163138174452e-05,7.449575605278369e-06,0.0,27,2.054399374173954e-05,4.030535365018295e-06,1.1649853149720002e-05,4.863605227001244e-06,0.0,21,1.3308586858329363e-05,2.0441561900952365e-06,5.526890618057223e-06,5.737540050176904e-06,0.0,20
50,2500,2.246012445539236e-05,6.87744841343374e-06,1.017688828142127e-05,5.4057877605373506e-06,0.0,27,2.458650487824343e-05,5.557977601711173e-06,1.1642929166555405e-05,7.385599928966258e-06,0.0,27,2.0493953343247995e-05,4.048462415084941e-06,1.1589574569370598e-05,4.855916358792456e-06,0.0,21,1.304979741689749e-05,1.8744143517324119e-06,5.482599590322934e-06,5.692782906407956e-06,0.0,20
51,2550,2.3257416614796966e-05,7.762052518955898e-06,1.0087119335366879e-05,5.408245215221541e-06,0.0,27,2.0744704670505598e-05,4.560877641779371e-06,8.871669706422836e-06,7.312158231798094e-06,0.0,27,2.06801196327433e-05,4.262245965946931e-06,1.1570860806386918e-05,4.847013315156801e-06,0.0,21,1.3005064829485491e-05,1.9270507891633315e-06,5.428975782706402e-06,5.649038030242082e-06,0.0,20
52,2600,2.1919564460404217e-05,6.617506642214721e-06,9.89295858744299e-06,5.4091001402412076e-06,0.0,27,1.824348873924464e-05,3.6130404623690993e-06,7.381397153949365e-06,7.249050668178825e-06,0.0,27,2.0016432245029137e-05,3.880877102346858e-06,1.1298521712888032e-05,4.837032065552194e-06,0.0,21,1.2894624887849204e-05,1.8814415625456604e-06,5.407425305747893e-06,5.605757905868813e-06,0.0,20
53,2650,2.2120240828371607e-05,6.892412784509361e-06,9.818793841986917e-06,5.409033747127978e-06,0.0,27,1.6930129277170636e-05,3.1624301755073247e-06,6.574064173037186e-06,7.193634246505098e-06,0.0,27,1.9992705347249284e-05,3.849441782222129e-06,1.1317018106637988e-05,4.826245913136518e-06,0.0,21,1.2815968148061074e-05,1.8830107819667319e-06,5.374112788558705e-06,5.558844804909313e-06,0.0,19
54,2700,2.201086317654699e-05,6.460787062678719e-06,1.0131188901141286e-05,5.418888122221688e-06,0.0,26,1.821246769395657e-05,4.937548510497436e-06,6.136257070465945e-06,7.138662112993188e-06,0.0,27,1.9852279365295544e-05,3.7645907013938995e-06,1.1273301424807869e-05,4.814387921214802e-06,0.0,21,1.266965591639746e-05,1.8339932239541668e-06,5.326708560460247e-06,5.508954473043559e-06,0.0,19
55,2750,2.2491039999295026e-05,7.3588535087765194e-06,9.704080184747e-06,5.4281053962768055e-06,0.0,26,1.615943619981408e-05,3.4745451102935476e-06,5.5995215006987564e-06,7.0853684519534e-06,0.0,27,1.992502438952215e-05,4.229189016768942e-06,1.089378656615736e-05,4.802048806595849e-06,0.0,21,1.2935177437611856e-05,2.168769015042926e-06,5.293820777296787e-06,5.472587872645818e-06,0.0,19
