,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
41,2050,0.00024607405066490173,0.0001493905729148537,9.072580724023283e-05,5.957679150014883e-06,0.0,26,8.540289854863659e-05,2.06475961022079e-05,6.0916314396308735e-05,3.838993052340811e-06,0.0,23,0.00015723766409792006,2.339008824492339e-05,0.00012930492812301964,4.542636361293262e-06,0.0,35,0.0003529200912453234,0.0002296179300174117,0.00011786894174292684,5.433219030237524e-06,0.0,30
42,2100,0.00027329628937877715,0.00017877115169540048,8.858083310769871e-05,5.944305939920014e-06,0.0,26,8.737990719964728e-05,2.434689668007195e-05,5.9218404203420505e-05,3.814602905549691e-06,0.0,21,0.0001591403706697747,2.927749119407963e-05,0.000125371923786588,4.490950686886208e-06,0.0,35,0.000358383433194831,0.00023546360898762941,0.00011755226296372712,5.367563971958589e-06,0.0,30
43,2150,0.0002386375708738342,0.00014585634926334023,8.685013744980097e-05,5.93107915847213e-06,0.0,26,8.197420538635924e-05,1.9963305021519773e-05,5.820439400849864e-05,3.8065020362409996e-06,0.0,21,0.00015292054740712047,2.757894981186837e-05,0.00012090360542060807,4.43798535343376e-06,0.0,35,0.0003548325039446354,0.00023170172062236816,0.00011786096001742408,5.269837402011035e-06,0.0,29
44,2200,0.00023104769934434444,0.00014054065104573965,8.459021773887798e-05,5.916816462558927e-06,0.0,26,8.252012776210904e-05,2.162699274776969e-05,5.711349149351008e-05,3.7796448850713205e-06,0.0,20,0.00015220631030388176,3.1845229386817664e-05,0.00011597940465435386,4.381670350994682e-06,0.0,35,0.00036069779889658093,0.00023691462411079556,0.00011858641664730385,5.196739948587492e-06,0.0,29
45,2250,0.00022958480985835195,0.0001411259436281398,8.255850843852386e-05,5.900370524614118e-06,0.0,26,9.545587818138301e-05,3.52457063854672e-05,5.646916542900726e-05,3.7410090953926556e-06,0.0,19,0.00014277933223638684,2.589057112345472e-05,0.00011255042045377195,4.338346116128378e-06,0.0,35,0.00040114877629093826,0.00027059248532168567,0.0001254251692444086,5.131118541612523e-06,0.0,26
46,2300,0.00022954684391152114,0.00014296630979515612,8.069952309597284e-05,5.88101147513953e-06,0.0,25,7.89692421676591e-05,1.9601431631599553e-05,5.56340382900089e-05,3.7337758840294555e-06,0.0,19,0.00014022215327713639,2.6969222744810395e-05,0.000108955311588943,4.297623490856495e-06,0.0,35,0.0003595993621274829,0.00023014335602056235,0.00012439464626368135,5.061363026470644e-06,0.0,25
47,2350,0.00023376225726678967,0.00014824270328972489,7.967968849698082e-05,5.839861387357814e-06,0.0,24,7.849340909160674e-05,2.007346301979851e-05,5.469375537359156e-05,3.726190016095643e-06,0.0,19,0.00013601414684671909,2.575119651737623e-05,0.00010600221867207438,4.2607275645423215e-06,0.0,34,0.0003612470463849604,0.00023287748626898974,0.00012337768566794693,4.991890818928368e-06,0.0,25
48,2400,0.0002315123419975862,0.00014755854499526322,7.813269621692598e-05,5.821094873681432e-06,0.0,24,7.878844189690426e-05,2.113715345331002e-05,5.3932533774059266e-05,3.718755806403351e-06,0.0,18,0.00013055387535132468,2.431456778140273e-05,0.00010201985423918813,4.219461516186129e-06,0.0,33,0.00035223763552494347,0.00022525398526340723,0.00012206981045892462,4.913832071906654e-06,0.0,25
49,2450,0.00023925353889353573,0.00015620955673512071,7.724601164227352e-05,5.797981430077925e-06,0.0,24,7.47105004847981e-05,1.8170401745010167e-05,5.282803613226861e-05,3.712062834893004e-06,0.0,18,0.00012239771604072303,1.8664779418031685e-05,9.954390407074243e-05,4.1890361899277195e-06,0.0,33,0.0003539328754413873,0.0002279757900396362,0.00012112999684177339,4.827081738767447e-06,0.0,25
50,2500,0.00025036209262907505,0.0001678133412497118,7.6790624007117e-05,5.758130555477692e-06,0.0,23,8.436647476628423e-05,2.8658192604780197e-05,5.200242958380841e-05,3.705852122948272e-06,0.0,18,0.00012154888827353716,2.180294723075349e-05,9.558163583278656e-05,4.164310666965321e-06,0.0,33,0.0003510043316055089,0.00022621430980507284,0.00012005686585325748,4.733157766168006e-06,0.0,25
