,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11,total_12,decoder_12,sindy_x_12,reg_12,sindy_z_12,active_coeffs_12,coeff_12,total_13,decoder_13,sindy_x_13,reg_13,sindy_z_13,active_coeffs_13,coeff_13,total_14,decoder_14,sindy_x_14,reg_14,sindy_z_14,active_coeffs_14,coeff_14,total_15,decoder_15,sindy_x_15,reg_15,sindy_z_15,active_coeffs_15,coeff_15,total_16,decoder_16,sindy_x_16,reg_16,sindy_z_16,active_coeffs_16,coeff_16,total_17,decoder_17,sindy_x_17,reg_17,sindy_z_17,active_coeffs_17,coeff_17,total_18,decoder_18,sindy_x_18,reg_18,sindy_z_18,active_coeffs_18,coeff_18,total_19,decoder_19,sindy_x_19,reg_19,sindy_z_19,active_coeffs_19,coeff_19
10,500,0.00012346424045972526,3.404656672501005e-05,7.643293793080375e-05,1.298472943744855e-05,0.0,34,0.14285714285714285,0.00012028776109218597,3.0108476494206116e-05,7.949658174766228e-05,1.0682703759812284e-05,0.0,38,0.14285714285714285,0.00019469071412459016,5.30701108800713e-05,0.00012723788677249104,1.4382717381522525e-05,0.0,30,0.2857142857142857,8.519619586877525e-05,1.3220194887253456e-05,5.214085467741825e-05,1.983514812309295e-05,0.0,34,0.0,0.00020847271662205458,7.515806646551937e-05,0.00012449477799236774,8.819866707199253e-06,0.0,29,0.14285714285714285,0.00011517960228957236,3.705827475641854e-05,6.80591183481738e-05,1.006220918498002e-05,0.0,36,0.14285714285714285,9.533805859973654e-05,3.455184196354821e-05,4.986512794857845e-05,1.0921091416093986e-05,0.0,41,0.0,0.0001620880066184327,3.0183782655512914e-05,0.00012236832117196172,9.535892786516342e-06,0.0,32,0.0,0.0010995594784617424,0.00031792980735190213,0.0007759842555969954,5.645378678309498e-06,0.0,26,0.2857142857142857,0.0005681367474608123,0.0001132536053773947,0.0004438535834196955,1.1029554116248619e-05,0.0,37,0.2857142857142857,6.880250293761492e-05,1.4780522178625688e-05,3.899334842571989e-05,1.5028633242764045e-05,0.0,34,0.14285714285714285,0.00010380597814219072,2.0739906176459044e-05,6.627979746554047e-05,1.678627813817002e-05,0.0,32,0.14285714285714285,5.0354457926005125e-05,8.674354830873199e-06,2.5861656467895955e-05,1.5818448446225375e-05,0.0,32,0.14285714285714285,0.0002898596867453307,0.00014704762725159526,0.00013404774654190987,8.764322956267279e-06,0.0,24,0.42857142857142855,8.988591434899718e-05,1.664016417635139e-05,5.770524876425043e-05,1.5540506865363568e-05,0.0,38,0.14285714285714285,0.00012979254825040698,4.751848609885201e-05,7.008681131992489e-05,1.2187240827188361e-05,0.0,33,0.14285714285714285,0.00021655656746588647,6.0980612033745274e-05,0.00014335312880575657,1.222282116941642e-05,0.0,40,0.0,4.0252009057439864e-05,9.215500540449284e-06,1.734304714773316e-05,1.3693459550268017e-05,0.0,37,0.0,5.198527651373297e-05,1.943535426107701e-05,2.4072689484455623e-05,8.477235496684443e-06,0.0,38,0.0,9.369058534502983e-05,2.3246419004863128e-05,5.9768324717879295e-05,1.0675841622287408e-05,0.0,38,0.0
11,550,0.00011223061301279813,2.975624374812469e-05,6.921158637851477e-05,1.3262786524137482e-05,0.0,34,0.14285714285714285,0.00010792065586429089,2.778019552351907e-05,6.90477536409162e-05,1.1092711247329134e-05,0.0,35,0.14285714285714285,0.0001824439677875489,4.636556332116015e-05,0.00012115930439904332,1.4919090972398408e-05,0.0,29,0.2857142857142857,7.974231266416609e-05,1.1866522072523367e-05,4.76734057883732e-05,2.0202385712764226e-05,0.0,31,0.0,0.0001979220542125404,7.112071034498513e-05,0.00011782629735535011,8.975037417258136e-06,0.0,27,0.14285714285714285,9.762076660990715e-05,3.072890467592515e-05,5.682223127223551e-05,1.0069630661746487e-05,0.0,36,0.14285714285714285,8.691963739693165e-05,3.082383773289621e-05,4.506305049289949e-05,1.1032744623662438e-05,0.0,41,0.0,0.00015343210543505847,2.7575704734772444e-05,0.00011617652489803731,9.679881259216927e-06,0.0,31,0.14285714285714285,0.001088715624064207,0.000317937636282295,0.0007650137413293123,5.764225079474272e-06,0.0,24,0.2857142857142857,0.0005229447851888835,9.966531069949269e-05,0.0004122943209949881,1.0985134395014029e-05,0.0,36,0.2857142857142857,6.187857070472091e-05,1.2898467502964195e-05,3.3711785363266245e-05,1.526832056697458e-05,0.0,32,0.14285714285714285,9.519376180833206e-05,1.7731768821249716e-05,6.029618816683069e-05,1.7165801182272844e-05,0.0,32,0.14285714285714285,4.782565520144999e-05,8.641615750093479e-06,2.3319322281167842e-05,1.5864714441704564e-05,0.0,31,0.14285714285714285,0.0002790369908325374,0.00013916091120336205,0.00013104459503665566,8.831505510897841e-06,0.0,22,0.42857142857142855,8.195088594220579e-05,1.4330311387311667e-05,5.1841117965523154e-05,1.5779454770381562e-05,0.0,37,0.14285714285714285,0.00010177432704949751,2.656102878972888e-05,6.308376759989187e-05,1.2129531569371466e-05,0.0,33,0.14285714285714285,0.0001780190214049071,4.994982373318635e-05,0.00011565879685804248,1.2410399904183578e-05,0.0,39,0.0,3.6207282391842455e-05,7.72993007558398e-06,1.46823931572726e-05,1.3794958249491174e-05,0.0,36,0.0,4.4408800022210926e-05,1.4748223293281626e-05,2.124642014678102e-05,8.41415658214828e-06,0.0,38,0.0,8.619110303698108e-05,2.1359768652473576e-05,5.4115167586132884e-05,1.0716165888879914e-05,0.0,38,0.0
12,600,0.00010224246943835169,2.583425521152094e-05,6.286523421294987e-05,1.3542981832870282e-05,0.0,34,0.14285714285714285,9.151411359198391e-05,2.4783017579466105e-05,5.5529621022287756e-05,1.1201484085177071e-05,0.0,34,0.14285714285714285,0.00016521713405381888,4.1791128751356155e-05,0.00010802155156852677,1.540445737191476e-05,0.0,29,0.2857142857142857,7.619371172040701e-05,1.117679312301334e-05,4.461892240215093e-05,2.039799619524274e-05,0.0,31,0.0,0.0001886235550045967,6.582659261766821e-05,0.0001136805658461526,9.116394721786492e-06,0.0,27,0.14285714285714285,8.691521361470222e-05,2.8426811695680954e-05,4.840119800064713e-05,1.0087205737363547e-05,0.0,36,0.14285714285714285,7.967335113789886e-05,2.7742473321268335e-05,4.080368671566248e-05,1.1127190191473346e-05,0.0,41,0.0,0.000145515805343166,2.5260938855353743e-05,0.00011042153346352279,9.833341209741775e-06,0.0,31,0.14285714285714285,0.0010315815452486277,0.0003078922163695097,0.0007179133826866746,5.775959834863897e-06,0.0,24,0.2857142857142857,0.0004878062172792852,8.757456089369953e-05,0.00038932598545216024,1.090566274797311e-05,0.0,36,0.2857142857142857,5.657959991367534e-05,1.1840457773359958e-05,2.9319773602765054e-05,1.5419371266034432e-05,0.0,32,0.14285714285714285,8.985742897493765e-05,1.6441743355244398e-05,5.592940215137787e-05,1.7486278011347167e-05,0.0,32,0.14285714285714285,4.447936953511089e-05,7.466894203389529e-06,2.1199550246819854e-05,1.5812924175406806e-05,0.0,31,0.14285714285714285,0.0002692975103855133,0.00013012871204409748,0.00013033421419095248,8.834595064399764e-06,0.0,21,0.42857142857142855,7.661999552510679e-05,1.2851696737925522e-05,4.7779802116565406e-05,1.598849667061586e-05,0.0,37,0.2857142857142857,9.720368689158931e-05,2.4758845029282384e-05,6.0415615735109895e-05,1.2029220670228824e-05,0.0,31,0.14285714285714285,0.00016152975149452686,4.374449054012075e-05,0.00010528987331781536,1.2495391274569556e-05,0.0,39,0.0,3.313356501166709e-05,6.91608693159651e-06,1.2452924238459673e-05,1.3764553841610905e-05,0.0,35,0.0,4.590064781950787e-05,1.775643067958299e-05,1.9764724129345268e-05,8.37949392007431e-06,0.0,38,0.0,7.99352492322214e-05,1.9392438844079152e-05,4.980704397894442e-05,1.0735772775660735e-05,0.0,38,0.0
13,650,9.498800500296056e-05,2.3615939426235855e-05,5.756629252573475e-05,1.3805777598463465e-05,0.0,33,0.14285714285714285,7.981077942531556e-05,2.1708898202632554e-05,4.6827790356474e-05,1.1274088137724902e-05,0.0,34,0.14285714285714285,0.00015725046978332102,3.790529808611609e-05,0.00010346568888053298,1.587948099768255e-05,0.0,29,0.2857142857142857,7.281680154846981e-05,1.0286711585649755e-05,4.199590330244973e-05,2.053418393188622e-05,0.0,30,0.0,0.00018096432904712856,6.163244688650593e-05,0.00011012135655619204,9.210525604430586e-06,0.0,27,0.14285714285714285,8.373873424716294e-05,2.9730814276263118e-05,4.3904037738684565e-05,1.0103883141709957e-05,0.0,35,0.14285714285714285,7.886853563832119e-05,2.9762781196041033e-05,3.7897247239015996e-05,1.1208509022253565e-05,0.0,41,0.0,0.00013775234401691705,2.2898957467987202e-05,0.00010488854604773223,9.964839591702912e-06,0.0,31,0.14285714285714285,0.0009796916274353862,0.00029682941385544837,0.0006771099870093167,5.752169272454921e-06,0.0,24,0.2857142857142857,0.0004619075625669211,7.953762542456388e-05,0.00037155652535147965,1.0813405424414668e-05,0.0,36,0.2857142857142857,5.066252197138965e-05,9.257464625989087e-06,2.5823019313975237e-05,1.558203985041473e-05,0.0,29,0.14285714285714285,8.533622894901782e-05,1.550627530377824e-05,5.200158921070397e-05,1.7828368072514422e-05,0.0,31,0.14285714285714285,4.175393405603245e-05,6.761978966096649e-06,1.926390359585639e-05,1.5728050129837357e-05,0.0,31,0.14285714285714285,0.0002605826302897185,0.00012225841055624187,0.0001295210386160761,8.803171112958807e-06,0.0,21,0.5714285714285714,7.16398935765028e-05,1.1891450412804261e-05,4.361703395261429e-05,1.613141103007365e-05,0.0,36,0.2857142857142857,8.941401029005647e-05,2.0574841983034275e-05,5.680276080965996e-05,1.2036417501803953e-05,0.0,31,0.14285714285714285,0.00014637121057603508,3.940122769563459e-05,9.442037844564766e-05,1.2549598977784626e-05,0.0,38,0.0,3.064153133891523e-05,6.015214239596389e-06,1.0890496923821047e-05,1.3735821994487196e-05,0.0,35,0.0,3.69949520973023e-05,1.1220010492252186e-05,1.736711783451028e-05,8.407824680034537e-06,0.0,37,0.0,7.476141763618216e-05,1.8431695934850723e-05,4.5558517740573734e-05,1.077120759873651e-05,0.0,37,0.0
14,700,8.677998266648501e-05,2.052222771453671e-05,5.221083847573027e-05,1.4046919204702135e-05,0.0,33,0.14285714285714285,7.1780348662287e-05,1.9929562768083997e-05,4.0522139897802845e-05,1.1328642358421348e-05,0.0,34,0.14285714285714285,0.00014172012743074447,3.5451987059786916e-05,8.989934576675296e-05,1.6368796423194e-05,0.0,29,0.2857142857142857,6.933206168469042e-05,8.952968528319616e-06,3.97456024074927e-05,2.0633491658372805e-05,0.0,30,0.0,0.00017517106607556343,5.977570253890008e-05,0.00010607455624267459,9.320804565504659e-06,0.0,27,0.14285714285714285,7.616516086272895e-05,2.3563952709082514e-05,4.249685298418626e-05,1.0104353350470774e-05,0.0,35,0.14285714285714285,6.794448563596234e-05,2.1910625946475193e-05,3.47530803992413e-05,1.128078110923525e-05,0.0,41,0.0,0.0001326711062574759,2.3100339603843167e-05,9.950266394298524e-05,1.0068101801152807e-05,0.0,31,0.14285714285714285,0.0009369461331516504,0.00028638044022955,0.0006448636995628476,5.701991085516056e-06,0.0,24,0.2857142857142857,0.00044097768841311336,7.608324813190848e-05,0.0003541633195709437,1.0731097972893622e-05,0.0,36,0.2857142857142857,4.710569555754773e-05,8.219431947509293e-06,2.322747968719341e-05,1.565878301335033e-05,0.0,29,0.14285714285714285,8.181771408999339e-05,1.4210263543645851e-05,4.9531365220900625e-05,1.8076083506457508e-05,0.0,28,0.14285714285714285,3.9579659642186016e-05,6.2487270042765886e-06,1.771729876054451e-05,1.5613635696354322e-05,0.0,31,0.14285714285714285,0.00025210221065208316,0.00011505524162203074,0.00012826242891605943,8.784560122876428e-06,0.0,21,0.5714285714285714,6.834734813310206e-05,1.1260021892667282e-05,4.0818951674737036e-05,1.626837365620304e-05,0.0,35,0.2857142857142857,8.460960816591978e-05,1.8955613995785825e-05,5.3644540457753465e-05,1.2009459169348702e-05,0.0,31,0.14285714285714285,0.00013508475967682898,3.620209827204235e-05,8.633197285234928e-05,1.2550689461932052e-05,0.0,37,0.0,2.875700192817021e-05,5.38436506758444e-06,9.681620213086717e-06,1.3691017556993756e-05,0.0,35,0.0,3.503889456624165e-05,1.0296334039594512e-05,1.634678483242169e-05,8.395773875236046e-06,0.0,36,0.0,7.011473644524813e-05,1.7660135199548677e-05,4.169636667938903e-05,1.0758233656815719e-05,0.0,37,0.0
15,750,8.170315413735807e-05,1.9964414605055936e-05,4.747894126921892e-05,1.425980190106202e-05,0.0,33,0.14285714285714285,6.568887329194695e-05,1.7667640349827707e-05,3.6637717130361125e-05,1.138351763074752e-05,0.0,34,0.14285714285714285,0.0001254119270015508,3.2258449209621176e-05,7.628850289620459e-05,1.686497125774622e-05,0.0,29,0.2857142857142857,6.781034608138725e-05,8.893184713087976e-06,3.825026215054095e-05,2.0666899217758328e-05,0.0,30,0.0,0.00016824869089759886,5.703293936676346e-05,0.00010178233060287312,9.433413652004674e-06,0.0,26,0.14285714285714285,7.185652066254988e-05,2.180353840230964e-05,3.9958871639100835e-05,1.0094113349623512e-05,0.0,34,0.14285714285714285,6.437676347559318e-05,2.0186405890854076e-05,3.284476406406611e-05,1.1345593520672992e-05,0.0,41,0.0,0.00012525211786851287,2.1832816855749115e-05,9.32214898057282e-05,1.0197821211477276e-05,0.0,30,0.14285714285714285,0.0008928485913202167,0.00027650929405353963,0.0006107045919634402,5.63467847314314e-06,0.0,24,0.2857142857142857,0.0004196286608930677,7.329256186494604e-05,0.000335673859808594,1.0662233762559481e-05,0.0,35,0.2857142857142857,4.599399835569784e-05,8.685142347530928e-06,2.1619616745738313e-05,1.5689241990912706e-05,0.0,29,0.14285714285714285,7.896435272414237e-05,1.3398674127529375e-05,4.7277928388211876e-05,1.828774475143291e-05,0.0,28,0.14285714285714285,3.7799614801770076e-05,5.9876883824472316e-06,1.6344391042366624e-05,1.546753446746152e-05,0.0,31,0.14285714285714285,0.00024428326287306845,0.00010928260599030182,0.00012622334179468453,8.777321454545017e-06,0.0,21,0.5714285714285714,6.503041367977858e-05,1.1291095688648056e-05,3.737456790986471e-05,1.6364756447728723e-05,0.0,34,0.2857142857142857,8.200049342121929e-05,1.8462071238900535e-05,5.158939529792406e-05,1.1949028703384101e-05,0.0,30,0.14285714285714285,0.00012021023576380685,3.630745050031692e-05,7.134614861570299e-05,1.2556641195260454e-05,0.0,37,0.0,2.7578695153351873e-05,5.2380855777300894e-06,8.711274858796969e-06,1.3629334716824815e-05,0.0,35,0.0,3.388216282473877e-05,9.957977454178035e-06,1.554860318719875e-05,8.375578545383178e-06,0.0,35,0.0,6.66541454847902e-05,1.789364432625007e-05,3.802857099799439e-05,1.0731931979535148e-05,0.0,37,0.0
16,800,7.49811006244272e-05,1.7662647223914973e-05,4.288144191377796e-05,1.443701512471307e-05,0.0,30,0.14285714285714285,6.166784442029893e-05,1.637328568904195e-05,3.3877266105264425e-05,1.1417290807003155e-05,0.0,34,0.14285714285714285,0.0001138241495937109,3.128851676592603e-05,6.518686132039875e-05,1.7348773326375522e-05,0.0,28,0.2857142857142857,6.587033567484468e-05,8.271446858998388e-06,3.693614780786447e-05,2.0662742826971225e-05,0.0,28,0.0,0.00016253898502327502,5.479007086250931e-05,9.822477295529097e-05,9.524135748506524e-06,0.0,26,0.14285714285714285,7.335528789553791e-05,2.2657217414234765e-05,4.057613114127889e-05,1.0121940249518957e-05,0.0,33,0.14285714285714285,6.2083090597298e-05,1.912342122523114e-05,3.155581362079829e-05,1.1403854841773864e-05,0.0,41,0.0,0.000123205769341439,2.4258799385279417e-05,8.865220297593623e-05,1.029476334224455e-05,0.0,30,0.14285714285714285,0.0008950612973421812,0.0002742371871136129,0.0006152779678814113,5.546085503738141e-06,0.0,24,0.2857142857142857,0.000397445255657658,6.658035999862477e-05,0.00032027799170464277,1.0586906682874542e-05,0.0,35,0.42857142857142855,4.430381522979587e-05,8.662142136017792e-06,1.9954335584770888e-05,1.568733569001779e-05,0.0,29,0.14285714285714285,7.529242429882288e-05,1.1584485037019476e-05,4.524372343439609e-05,1.8464219465386122e-05,0.0,28,0.14285714285714285,3.632721200119704e-05,5.91923935644445e-06,1.507308115833439e-05,1.5334890122176148e-05,0.0,31,0.14285714285714285,0.00023685392807237804,0.00010456377640366554,0.0001235189411090687,8.7712078311597e-06,0.0,21,0.5714285714285714,6.093600677559152e-05,1.1103462384198792e-05,3.3247000828851014e-05,1.6585543562541716e-05,0.0,32,0.2857142857142857,7.172128243837506e-05,1.7409684005542658e-05,4.2224652133882046e-05,1.208695539389737e-05,0.0,28,0.14285714285714285,0.00010852176637854427,3.3766234992071986e-05,6.217182090040296e-05,1.2583717762026936e-05,0.0,37,0.0,2.593108183646109e-05,4.22908033215208e-06,8.132168659358285e-06,1.3569832844950724e-05,0.0,35,0.0,3.1593110179528594e-05,8.376927326025907e-06,1.4850295883661602e-05,8.365886060346384e-06,0.0,35,0.0,5.980067726341076e-05,1.6316464098053984e-05,3.273741458542645e-05,1.0746798579930328e-05,0.0,36,0.0
17,850,7.105078111635521e-05,1.758529651851859e-05,3.8872763980180025e-05,1.459271788917249e-05,0.0,30,0.14285714285714285,5.865776984137483e-05,1.5536630598944612e-05,3.1675692298449576e-05,1.1445447853475343e-05,0.0,33,0.14285714285714285,0.000105051149148494,2.877419137803372e-05,5.846315616508946e-05,1.781379251042381e-05,0.0,27,0.2857142857142857,6.455389666371047e-05,7.97129723650869e-06,3.5918135836254805e-05,2.0664465409936383e-05,0.0,28,0.14285714285714285,0.00015778178931213915,5.2857911214232445e-05,9.533292904961854e-05,9.590955414751079e-06,0.0,26,0.14285714285714285,6.880332512082532e-05,2.186274650739506e-05,3.683567410917021e-05,1.0104901775775943e-05,0.0,33,0.14285714285714285,5.915025030844845e-05,1.724992944218684e-05,3.0377830626093782e-05,1.1522489330673125e-05,0.0,40,0.0,0.00011884354171343148,2.3524929929408245e-05,8.494529902236536e-05,1.0373310033173766e-05,0.0,30,0.14285714285714285,0.0008907872252166271,0.000271778495516628,0.0006135691655799747,5.4394927246903535e-06,0.0,23,0.2857142857142857,0.00038241693982854486,6.382146966643631e-05,0.0003080721362493932,1.0523289347474929e-05,0.0,35,0.42857142857142855,5.380782386055216e-05,1.814907227526419e-05,1.9977429474238306e-05,1.5681322111049667e-05,0.0,29,0.14285714285714285,7.176150393206626e-05,1.0290299542248249e-05,4.27745544584468e-05,1.8696651750360616e-05,0.0,27,0.14285714285714285,3.7773887015646324e-05,8.306863492180128e-06,1.4208691027306486e-05,1.525833249615971e-05,0.0,30,0.14285714285714285,0.0002297413011547178,0.0001005183148663491,0.00012045506446156651,8.767916369833983e-06,0.0,21,0.5714285714285714,5.713972859666683e-05,9.559200407238677e-06,3.0907325708540156e-05,1.667320066189859e-05,0.0,32,0.2857142857142857,6.80547091178596e-05,1.569935011502821e-05,4.029254341730848e-05,1.2062818314007018e-05,0.0,28,0.14285714285714285,0.00011123586591565982,3.485689376248047e-05,6.377592944772914e-05,1.2603050890902523e-05,0.0,37,0.0,3.156860839226283e-05,1.0164229024667293e-05,7.924807505332865e-06,1.3479571862262674e-05,0.0,34,0.0,3.273395850555971e-05,1.011552922136616e-05,1.4285945326264482e-05,8.332485776918475e-06,0.0,35,0.0,5.661337490892038e-05,1.5504732800764032e-05,3.0355458875419572e-05,1.0753182323242072e-05,0.0,36,0.0
18,900,6.545816722791642e-05,1.531771704321727e-05,3.5397562896832824e-05,1.474289001635043e-05,0.0,30,0.14285714285714285,5.780305218650028e-05,1.63949589477852e-05,2.9966178772156127e-05,1.1441913557064254e-05,0.0,33,0.14285714285714285,0.00010500353528186679,2.6839263227884658e-05,5.991145735606551e-05,1.8252823792863637e-05,0.0,27,0.2857142857142857,6.319387466646731e-05,7.618376457685372e-06,3.490967719699256e-05,2.066581873805262e-05,0.0,27,0.14285714285714285,0.00015449366765096784,5.103503281134181e-05,9.381648851558566e-05,9.642148143029772e-06,0.0,26,0.14285714285714285,6.44001120235771e-05,1.9912818970624357e-05,3.442453089519404e-05,1.006276852422161e-05,0.0,33,0.14285714285714285,5.727971438318491e-05,1.6693213183316402e-05,2.901875996030867e-05,1.1567742149054538e-05,0.0,40,0.0,0.0001105781557271257,1.9266994058853015e-05,8.087103924481198e-05,1.0440126061439514e-05,0.0,30,0.14285714285714285,0.0008918550447560847,0.0002712448185775429,0.0006153004360385239,5.309802872943692e-06,0.0,23,0.42857142857142855,0.00037136307219043374,6.124447099864483e-05,0.00029964797431603074,1.0470607776369434e-05,0.0,35,0.42857142857142855,3.880981239490211e-05,5.845991836395115e-06,1.731027805362828e-05,1.5653544323868118e-05,0.0,29,0.14285714285714285,6.871945515740663e-05,9.394223525305279e-06,4.043664739583619e-05,1.8888580598286353e-05,0.0,27,0.14285714285714285,3.556646697688848e-05,7.030623692116933e-06,1.3352942005440127e-05,1.5182899915089365e-05,0.0,30,0.14285714285714285,0.00022318227274809033,9.723744005896151e-05,0.00011717937013600022,8.7654625531286e-06,0.0,21,0.5714285714285714,5.495580262504518e-05,9.163584763882682e-06,2.9056522180326283e-05,1.673569204285741e-05,0.0,32,0.2857142857142857,6.514367851195857e-05,1.439469269826077e-05,3.875514448736794e-05,1.1993844964308664e-05,0.0,28,0.14285714285714285,9.372686326969415e-05,3.189703420503065e-05,4.9221816880162805e-05,1.2608017641468905e-05,0.0,37,0.0,2.8364633180899546e-05,7.505400390073191e-06,7.422335329465568e-06,1.3436895642371383e-05,0.0,34,0.0,3.0359129596035928e-05,8.151739166351035e-06,1.3912661415815819e-05,8.29472719487967e-06,0.0,35,0.0,5.343972588889301e-05,1.5014768905530218e-05,2.768352896964643e-05,1.0741428013716359e-05,0.0,36,0.0
19,950,6.151142588350922e-05,1.4084438589634374e-05,3.25345536111854e-05,1.4892433682689443e-05,0.0,30,0.14285714285714285,5.427419819170609e-05,1.40151987579884e-05,2.884007517423015e-05,1.1418921531003434e-05,0.0,33,0.14285714285714285,9.940465679392219e-05,2.473937456670683e-05,5.60143162147142e-05,1.8650966012501158e-05,0.0,26,0.2857142857142857,6.212330481503159e-05,7.926624675747007e-06,3.3510154025861993e-05,2.068652793241199e-05,0.0,26,0.14285714285714285,0.00015469882055185735,5.103752846480347e-05,9.393057553097606e-05,9.730722922540735e-06,0.0,25,0.14285714285714285,6.0791175201302394e-05,2.122082150890492e-05,2.956832031486556e-05,1.0002032468037214e-05,0.0,32,0.14285714285714285,5.5577358580194414e-05,1.608243655937258e-05,2.790324651869014e-05,1.159167368314229e-05,0.0,40,0.0,0.00010721967555582523,1.92583684111014e-05,7.746736810076982e-05,1.0493942681932822e-05,0.0,30,0.14285714285714285,0.0008995579555630684,0.00027021070127375424,0.0006241222727112472,5.224954747973243e-06,0.0,21,0.42857142857142855,0.0003634442400652915,6.015721010044217e-05,0.0002928754547610879,1.0411557013867423e-05,0.0,35,0.42857142857142855,3.763302447623573e-05,5.5846376199042425e-06,1.6440599210909568e-05,1.5607787645421922e-05,0.0,29,0.14285714285714285,6.698159268125892e-05,8.913114470487926e-06,3.9009151805657893e-05,1.9059325495618396e-05,0.0,26,0.14285714285714285,3.2374609872931615e-05,4.699247256212402e-06,1.2570295439218171e-05,1.5105067177501041e-05,0.0,30,0.14285714285714285,0.00021752376051153988,9.414977103006095e-05,0.00011461514077382162,8.758842341194395e-06,0.0,21,0.5714285714285714,5.363733725971542e-05,9.501933163846843e-06,2.736020542215556e-05,1.6775196854723617e-05,0.0,31,0.2857142857142857,6.324126297840849e-05,1.3818483239447232e-05,3.752495103981346e-05,1.1897829608642496e-05,0.0,28,0.14285714285714285,8.85749323060736e-05,3.062393807340413e-05,4.533787432592362e-05,1.2613116268767044e-05,0.0,37,0.0,2.3637927370145917e-05,3.9044266486598644e-06,6.347316229948774e-06,1.3386184036789928e-05,0.0,34,0.0,2.884439891204238e-05,7.245702363434248e-06,1.3338873941393103e-05,8.259822607215028e-06,0.0,35,0.0,5.1277897000545636e-05,1.4992471733421553e-05,2.5570872821845114e-05,1.0714552445278969e-05,0.0,36,0.0
20,1000,6.03920198045671e-05,1.4972256394685246e-05,3.041284071514383e-05,1.5006923604232725e-05,0.0,30,0.14285714285714285,5.276890078675933e-05,1.3256445527076721e-05,2.8109450795454904e-05,1.1403002645238303e-05,0.0,33,0.14285714285714285,0.00010162867692997679,2.3415668692905456e-05,5.92524629610125e-05,1.8960543457069434e-05,0.0,26,0.2857142857142857,6.047023634891957e-05,7.277482836798299e-06,3.256133641116321e-05,2.0631419829442166e-05,0.0,26,0.14285714285714285,0.0001538749347673729,4.943866588291712e-05,9.461890294915065e-05,9.817366844799835e-06,0.0,25,0.14285714285714285,5.789845818071626e-05,1.9069200789090246e-05,2.8856868084403686e-05,9.972389307222329e-06,0.0,32,0.14285714285714285,5.4526761232409626e-05,1.5645920939277858e-05,2.7280388167127967e-05,1.1600453944993205e-05,0.0,40,0.0,0.00010307271440979093,1.8031427316600457e-05,7.440892659360543e-05,1.0632362318574451e-05,0.0,29,0.14285714285714285,0.0008844590629450977,0.0002695279545150697,0.0006097210571169853,5.210089057072764e-06,0.0,19,0.42857142857142855,0.00035468017449602485,5.8103440096601844e-05,0.00028623230173252523,1.0344433576392476e-05,0.0,34,0.42857142857142855,3.7265508581185713e-05,5.909050742047839e-06,1.5809589967830107e-05,1.554686969029717e-05,0.0,29,0.14285714285714285,6.473346729762852e-05,8.636951861262787e-06,3.693186226882972e-05,1.916465407703072e-05,0.0,25,0.14285714285714285,3.124337672488764e-05,4.401299520395696e-06,1.1818751772807445e-05,1.5023325431684498e-05,0.0,29,0.14285714285714285,0.00021220091730356216,9.024889004649594e-05,0.00011320634803269058,8.74569741426967e-06,0.0,21,0.5714285714285714,5.1491802878445014e-05,8.826558769214898e-06,2.5892579287756234e-05,1.677266482147388e-05,0.0,31,0.2857142857142857,6.219247734406963e-05,1.428861196473008e-05,3.6122321034781635e-05,1.1781545254052617e-05,0.0,28,0.14285714285714285,8.745514787733555e-05,3.092424230999313e-05,4.391377660795115e-05,1.2617128959391266e-05,0.0,37,0.0,2.311010757694021e-05,3.814929641521303e-06,5.972309736534953e-06,1.3322869563126005e-05,0.0,34,0.0,2.8394895707606338e-05,7.385022399830632e-06,1.2770460671163164e-05,8.239412636612542e-06,0.0,35,0.0,4.940766666550189e-05,1.4518625903292559e-05,2.4218137696152553e-05,1.0670904885046184e-05,0.0,36,0.0
